4.34E-05,100,4.51E-05,99.82213435,3.6,76.699,72,137.7041405
4.52E-05,100,4.71E-05,99.81433096,3.65,76.77,73,138.5593074
4.69E-05,100,4.87E-05,99.8079872,3.7,76.842,74,139.4102728
4.86E-05,100,5.03E-05,99.80164335,3.75,76.914,75,140.2570293
5.03E-05,100.01,5.19E-05,99.79529942,3.8,76.987,76,141.0995797
5.20E-05,100.01,5.35E-05,99.78895541,3.85,77.06,77,141.9379351
5.37E-05,100.01,5.51E-05,99.78261131,3.9,77.134,78,142.772089
5.54E-05,100.01,5.67E-05,99.77626714,3.95,77.209,79,143.6020421
5.72E-05,100.01,5.83E-05,99.76992288,4,77.284,80,144.4277966
5.89E-05,100.01,5.99E-05,99.76357854,4.05,77.359,81,145.249432
6.06E-05,100.01,6.16E-05,99.75715829,4.1,77.436,82,146.0669196
6.23E-05,100.01,6.32E-05,99.75073796,4.15,77.512,83,146.8802696
6.40E-05,100.01,6.48E-05,99.74431756,4.2,77.59,84,147.6894925
6.57E-05,100.01,6.65E-05,99.73789707,4.25,77.668,85,148.49464
6.75E-05,100.01,6.81E-05,99.73147651,4.3,77.746,86,149.2957249
6.92E-05,100.01,6.97E-05,99.72505588,4.35,77.825,87,150.0927554
7.09E-05,100.01,7.13E-05,99.71863516,4.4,77.905,88,150.8857487
7.27E-05,100.01,7.31E-05,99.71154187,4.45,77.985,89,151.6747064
7.44E-05,100.01,7.49E-05,99.70444849,4.5,78.066,90,152.4596297
7.61E-05,100.01,7.67E-05,99.69735502,4.55,78.147,91,153.2405424
7.79E-05,100.01,7.85E-05,99.69026147,4.6,78.229,92,154.0174575
7.96E-05,100.01,8.03E-05,99.68316783,4.65,78.311,93,154.7904039
8.16E-05,100.01,8.21E-05,99.67607411,4.7,78.394,94,155.5594578
8.36E-05,100.01,8.39E-05,99.66898031,4.75,78.478,95,156.3246078
8.56E-05,100.01,8.60E-05,99.66065537,4.8,78.562,96,157.0858768
8.76E-05,100.01,8.81E-05,99.65233032,4.85,78.647,97,157.8432876
8.96E-05,100.01,9.02E-05,99.64400517,4.9,78.732,98,158.5975734
9.17E-05,100.01,9.24E-05,99.63567992,4.95,78.818,99,159.3482067
9.37E-05,100.01,9.45E-05,99.62735456,5,78.904,100,160.0951772
9.62E-05,100.01,9.66E-05,99.6190291,5.05,78.991,101,160.8384847
9.88E-05,100.01,9.87E-05,99.61070354,5.1,79.079,102,161.5781294
0.00010137,100.01,0.00010135,99.60019222,5.15,79.167,103,162.3141179
0.00010394,100.01,0.000104013,99.58968076,5.2,79.255,104,163.0464775
0.00010651,100.01,0.000106677,99.57916916,5.25,79.344,105,163.7751856
0.00010908,100.01,0.00010934,99.56865741,5.3,79.434,106,164.5002422
0.00011212,100.01,0.000112004,99.55814552,5.35,79.524,107,165.2216472
0.00011515,100.01,0.000114668,99.5476335,5.4,79.615,108,165.9394007
0.00011819,100.01,0.000117331,99.53712136,5.45,79.706,109,166.6536919
0.00012123,100.01,0.000122926,99.5150399,5.5,79.798,110,167.3647059
0.00012426,100.01,0.000127372,99.49749189,5.55,79.89,111,168.0722165
0.0001273,100.01,0.000131819,99.47994358,5.6,79.983,112,168.7762237
0.00013034,100.01,0.000135494,99.46543601,5.65,80.076,113,169.4767275
0.00013411,100.01,0.00013917,99.45092827,5.7,80.17,114,170.1737278
0.00013789,100.01,0.000142846,99.43642034,5.75,80.265,115,170.8679391
0.00014167,100.01,0.000146522,99.42191226,5.8,80.36,116,171.5593615
0.00014544,100.01,0.000150197,99.40740402,5.85,80.455,117,172.247636
0.00014922,100.02,0.000153873,99.39289564,5.9,80.551,118,172.9327626
0.00015299,100.02,0.000157549,99.37838714,5.95,80.648,119,173.6147413
0.00015677,100.02,0.000161412,99.36313796,6,80.745,120,174.293572
0.00016061,100.02,0.000165275,99.34788866,6.05,80.842,121,174.9716544
0.00016445,100.02,0.000169139,99.33263925,6.1,80.94,122,175.6479613
0.00016829,100.02,0.000173002,99.31738975,6.15,81.039,123,176.3222289
0.00017213,100.02,0.000176865,99.30214016,6.2,81.138,124,176.9945731
0.00017597,100.02,0.000180729,99.2868905,6.25,81.237,125,177.6651099
0.0001798,100.02,0.000184592,99.27164079,6.3,81.337,126,178.3339555
0.00018364,100.02,0.000188926,99.25453332,6.35,81.438,127,179.0012258
0.000188,100.02,0.00019326,99.23742582,6.4,81.539,128,179.6670368
0.00019235,100.02,0.000197594,99.22031829,6.45,81.64,129,180.3315046
0.0001967,100.02,0.000201928,99.20321075,6.5,81.742,130,180.9947452
0.00020105,100.02,0.000206262,99.18610322,6.55,81.845,131,181.6713463
0.0002054,100.02,0.000210596,99.16899572,6.6,81.947,132,182.3518706
0.00020975,100.02,0.00021493,99.15188827,6.65,82.051,133,183.0362918
0.00021411,100.02,0.000219937,99.13212502,6.7,82.155,134,183.7251292
0.00021914,100.02,0.000224943,99.11236189,6.75,82.259,135,184.4189023
0.00022416,100.02,0.00022995,99.09259889,6.8,82.363,136,185.1181303
0.00022919,100.02,0.000234957,99.07283605,6.85,82.469,137,185.8233327
0.00023422,100.02,0.000239964,99.0530734,6.9,82.574,138,186.5350288
0.00023925,100.02,0.000244971,99.03331096,6.95,82.68,139,187.2537379
0.00024428,100.03,0.000249977,99.01354875,7,82.787,140,187.9811332
0.00024931,100.03,0.000255854,98.99035424,7.05,82.893,141,188.7397763
0.00025521,100.03,0.00026173,98.96716012,7.1,83.001,142,189.5271798
0.00026112,100.03,0.000267607,98.94396646,7.15,83.108,143,190.3484544
0.00026702,100.03,0.000273483,98.92077328,7.2,83.216,144,191.2030103
0.00027293,100.03,0.00027936,98.89758062,7.25,83.325,145,192.0971613
0.00027883,100.03,0.000285236,98.87438854,7.3,83.434,146,193.0359217
0.00028474,100.03,0.000291113,98.85119706,7.35,83.543,147,194.0359084
0.00029064,100.03,0.000298093,98.8236508,7.4,83.653,148,195.0995421
0.00029766,100.03,0.000305073,98.79610552,7.45,83.763,149,196.2357503
0.00030468,100.03,0.000312053,98.76856129,7.5,83.873,150,197.4749941
0.00031171,100.03,0.000319033,98.74101818,7.55,83.984,151,198.8211056
0.00031873,100.03,0.000326013,98.71347626,7.6,84.095,152,200.2882914
0.00032575,100.03,0.000332993,98.68593558,7.65,84.207,153,201.9080648
0.00033277,100.04,0.000339973,98.65839623,7.7,84.319,154,203.6902987
0.00033979,100.04,0.000348356,98.62532479,7.75,84.431,155,205.6544414
0.00034824,100.04,0.000356739,98.59225547,7.8,84.544,156,207.8386263
0.00035668,100.04,0.000365122,98.55918837,7.85,84.657,157,210.2521732
0.00036512,100.04,0.000373504,98.52612361,7.9,84.77,158,212.9150541
0.00037356,100.04,0.000381887,98.49306129,7.95,84.884,159,215.8476891
0.00038201,100.04,0.00039027,98.46000154,8,84.997,160,219.0977548
0.00039045,100.04,0.000398653,98.42694445,8.05,85.112,161,222.6823693
0.00039889,100.04,0.000408827,98.38682796,8.1,85.226,162,226.6243383
0.00040915,100.04,0.000419,98.34671576,8.15,85.341,163,230.9229716
0.00041942,100.04,0.000429174,98.30660805,8.2,85.456,164,235.6072674
0.00042968,100.05,0.000439348,98.26650503,8.25,85.572,165,240.6847448
0.00043994,100.05,0.000449522,98.22640689,8.3,85.687,166,246.1367687
0.0004502,100.05,0.000459696,98.18631382,8.35,85.803,167,251.9853268
0.00046046,100.05,0.00046987,98.14622602,8.4,85.92,168,258.2136906
0.00047072,100.05,0.000482349,98.09706355,8.45,86.036,169,264.7889508
0.00048332,100.05,0.000494827,98.04790964,8.5,86.153,170,271.7198372
0.00049593,100.05,0.000507306,97.99876462,8.55,86.27,171,278.9659978
0.00050853,100.06,0.000519785,97.94962886,8.6,86.387,172,286.483194
0.00052114,100.06,0.000532264,97.90050269,8.65,86.505,173,294.2500087
0.00053374,100.06,0.000544743,97.85138644,8.7,86.622,174,302.2229686
0.00054635,100.06,0.000557221,97.80228046,8.75,86.74,175,310.3729353
0.00055895,100.06,0.000572695,97.74140501,8.8,86.858,176,318.6684168
0.0005746,100.06,0.000588168,97.68054649,8.85,86.977,177,327.0760306
0.00059026,100.06,0.000603642,97.61970553,8.9,87.095,178,335.5644824
0.00060591,100.07,0.000619115,97.55888275,8.95,87.214,179,344.1021635
0.00062157,100.07,0.000634589,97.49807876,9,87.333,180,352.6579919
0.00063722,100.07,0.000650062,97.43729417,9.05,87.452,181,361.2034242
0.00065288,100.07,0.000665535,97.37652959,9.1,87.571,182,369.7077565
0.00066853,100.07,0.000684942,97.30034743,9.15,87.691,183,378.1532988
0.0006882,100.08,0.000704349,97.22419886,9.2,87.81,184,386.5084154
0.00070787,100.08,0.000723756,97.14808502,9.25,87.93,185,394.7518218
0.00072754,100.08,0.000743163,97.07200706,9.3,88.05,186,402.8759909
0.00074721,100.08,0.00076257,96.99596612,9.35,88.17,187,410.8527124
0.00076688,100.09,0.000781977,96.9199633,9.4,88.29,188,418.6728624
0.00078655,100.09,0.000801384,96.84399971,9.45,88.41,189,426.3302471
0.00080622,100.09,0.000826021,96.74761943,9.5,88.531,190,433.8044036
0.00083124,100.09,0.000850659,96.65130633,9.55,88.651,191,441.0940757
0.00085626,100.1,0.000875297,96.55506259,9.6,88.771,192,448.1896155
0.00088128,100.1,0.000899934,96.45889034,9.65,88.892,193,455.0786645
0.0009063,100.1,0.000924572,96.36279168,9.7,89.013,194,461.7639823
0.00093132,100.11,0.00094921,96.26676869,9.75,89.133,195,468.2343258
0.00095634,100.11,0.000973848,96.17082341,9.8,89.254,196,474.4853614
0.00098136,100.11,0.001005538,96.04753154,9.85,89.375,197,480.5223084
0.0010136,100.12,0.001037228,95.92437575,9.9,89.496,198,486.3354594
0.0010459,100.12,0.001068918,95.80136017,9.95,89.616,199,491.9204348
0.0010781,100.13,0.001100609,95.67848883,10,89.737,200,497.2937673
0.0011104,100.13,0.001132299,95.5557657,10.05,89.858,201,502.4524421
0.0011426,100.13,0.001163989,95.43319465,10.1,89.979,202,507.3940234
0.0011749,100.14,0.001195679,95.31077948,10.15,90.1,203,512.1275941
0.0012071,100.14,0.0012355,95.15718501,10.2,90.221,204,516.6685076
0.0012461,100.15,0.00127532,95.00384974,10.25,90.342,205,521.0141406
0.0012851,100.15,0.00131514,94.85078071,10.3,90.462,206,525.1692718
0.0013241,100.16,0.001354961,94.69798476,10.35,90.583,207,529.1451413
0.0013631,100.16,0.001394781,94.54546855,10.4,90.704,208,532.9448224
0.0014021,100.17,0.001434602,94.39323857,10.45,90.825,209,536.5741081
0.0014411,100.17,0.001474422,94.24130113,10.5,90.945,210,540.0298644
0.0014801,100.18,0.001514838,94.08739662,10.55,91.066,211,543.3122223
0.0015197,100.19,0.001555254,93.93380604,10.6,91.186,212,546.4274789
0.0015593,100.19,0.00159567,93.78053545,10.65,91.307,213,549.3813553
0.0015989,100.2,0.001636086,93.62759077,10.7,91.427,214,552.189323
0.0016385,100.2,0.001676502,93.47497772,10.75,91.547,215,554.851632
0.0016781,100.21,0.001716918,93.32270187,10.8,91.667,216,557.3739639
0.0017177,100.21,0.001757334,93.17076862,10.85,91.787,217,559.766059
0.0017574,100.22,0.001798407,93.01672306,10.9,91.907,218,562.0333698
0.0017977,100.23,0.00183948,92.86304208,10.95,92.026,219,564.1816979
0.001838,100.23,0.001880553,92.70973086,11,92.146,220,566.2173993
0.0018784,100.24,0.001921625,92.55679443,11.05,92.265,221,568.142577
0.0019187,100.24,0.001962698,92.40423764,11.1,92.385,222,569.9636513
0.001959,100.25,0.002003771,92.25206519,11.15,92.504,223,571.6869163
0.0019994,100.25,0.002044844,92.10028165,11.2,92.622,224,573.3179998
0.0020397,100.26,0.002086591,91.94640746,11.25,92.741,225,574.8578404
0.0020808,100.27,0.002128339,91.79294409,11.3,92.86,226,576.3119327
0.0021219,100.27,0.002170086,91.63989586,11.35,92.978,227,577.6859102
0.002163,100.28,0.002211834,91.48726695,11.4,93.096,228,578.9845727
0.0022041,100.29,0.002253581,91.3350614,11.45,93.214,229,580.209096
0.0022452,100.29,0.002295329,91.18328308,11.5,93.331,230,581.3640115
0.0022863,100.3,0.002337077,91.03193576,11.55,93.449,231,582.4541831
0.0023274,100.3,0.002379486,90.87863395,11.6,93.566,232,583.4837505
0.0023693,100.31,0.002421895,90.72578427,11.65,93.683,233,584.4534708
0.0024112,100.32,0.002464305,90.57339024,11.7,93.8,234,585.3670708
0.0024531,100.32,0.002506714,90.42145521,11.75,93.917,235,586.2288081
0.002495,100.33,0.002549124,90.26998243,11.8,94.033,236,587.0421861
0.0025368,100.34,0.002591533,90.11897499,11.85,94.149,237,587.8075922
0.0025787,100.34,0.002633942,89.96843587,11.9,94.265,238,588.5279921
0.0026206,100.35,0.002677018,89.816015,11.95,94.381,239,589.2070542
0.0026633,100.36,0.002720093,89.66408307,12,94.498,240,589.847676
0.002706,100.36,0.002763169,89.51264281,12.05,94.614,241,590.4501327
0.0027487,100.37,0.002806244,89.36169682,12.1,94.731,242,591.0167299
0.0027914,100.38,0.00284932,89.21124759,12.15,94.849,243,591.550554
0.0028342,100.38,0.002892395,89.06129747,12.2,94.968,244,592.0539753
0.0028769,100.39,0.00293547,88.91184872,12.25,95.09,245,592.5272001
0.0029196,100.4,0.002979213,88.76059978,12.3,95.215,246,592.9719888
0.0029631,100.4,0.003022956,88.60987217,12.35,95.345,247,593.3909109
0.0030067,100.41,0.003066699,88.45966788,12.4,95.48,248,593.7858864
0.0030503,100.42,0.003110442,88.30998879,12.45,95.621,249,594.1570582
0.0030939,100.42,0.003154185,88.16083669,12.5,95.767,250,594.5057397
0.0031374,100.43,0.003197927,88.01221323,12.55,95.917,251,594.8340521
0.003181,100.44,0.00324167,87.86411997,12.6,96.07,252,595.1435326
0.0032246,100.44,0.003286083,87.71430267,12.65,96.224,253,595.4342874
0.003269,100.45,0.003330496,87.56503485,12.7,96.378,254,595.707275
0.0033135,100.46,0.003374908,87.41631783,12.75,96.532,255,595.9642264
0.003358,100.47,0.003419321,87.26815281,12.8,96.686,256,596.2063591
0.0034025,100.47,0.003463734,87.1205409,12.85,96.84,257,596.4344546
0.0034469,100.48,0.003508146,86.97348312,12.9,96.994,258,596.6488322
0.0034914,100.49,0.003552559,86.82698038,12.95,97.147,259,596.8502707
0.0035359,100.49,0.003597645,86.67882402,13,97.3,260,597.0395715
0.0035813,100.5,0.003642732,86.53124129,13.05,97.453,261,597.2174924
0.0036267,100.51,0.003687818,86.38423286,13.1,97.606,262,597.3847672
0.0036721,100.52,0.003732905,86.23779932,13.15,97.758,263,597.5421617
0.0037176,100.52,0.003777991,86.09194117,13.2,97.909,264,597.6903099
0.003763,100.53,0.003823077,85.94665881,13.25,98.061,265,597.8295289
0.0038084,100.54,0.003868164,85.80195257,13.3,98.211,266,597.9603582
0.0038538,100.55,0.003913929,85.65565762,13.35,98.362,267,598.0834723
0.0039002,100.55,0.003959694,85.50995668,13.4,98.512,268,598.1989885
0.0039466,100.56,0.004005459,85.36484984,13.45,98.662,269,598.3077604
0.0039931,100.57,0.004051224,85.22033711,13.5,98.811,270,598.4097236
0.0040395,100.58,0.004096989,85.07641841,13.55,98.96,271,598.5055892
0.0040859,100.58,0.004142754,84.9330936,13.6,99.109,272,598.5956681
0.0041323,100.59,0.004188519,84.79036245,13.65,99.257,273,598.6802684
0.0041787,100.6,0.00423497,84.64609967,13.7,99.405,274,598.7597556
0.0042262,100.61,0.00428142,84.50244779,13.75,99.552,275,598.8345002
0.0042736,100.62,0.004327871,84.35940636,13.8,99.699,276,598.9046793
0.0043211,100.62,0.004374322,84.21697485,13.85,99.845,277,598.9706723
0.0043685,100.63,0.004420772,84.07515267,13.9,99.991,278,599.0327202
0.004416,100.64,0.004467223,83.93393917,13.95,100.14,279,599.090997
0.0044634,100.65,0.004513674,83.79333361,14,100.28,280,599.1458151
0.0045109,100.66,0.004560819,83.65124688,14.05,100.43,281,599.1973117
0.0045594,100.66,0.004607964,83.50978473,14.1,100.57,282,599.2457045
0.004608,100.67,0.004655109,83.36894619,14.15,100.71,283,599.2912083
0.0046565,100.68,0.004702254,83.22873027,14.2,100.86,284,599.3338678
0.0047051,100.69,0.004749399,83.0891359,14.25,101,285,599.373959
0.0047536,100.7,0.004796544,82.95016196,14.3,101.14,286,599.4116732
0.0048022,100.7,0.004843689,82.81180726,14.35,101.28,287,599.4471616
0.0048507,100.71,0.00489154,82.67201353,14.4,101.42,288,599.4804024
0.0049004,100.72,0.004939391,82.5328551,14.45,101.56,289,599.5116572
0.0049501,100.73,0.004987242,82.3943306,14.5,101.7,290,599.5410818
0.0049998,100.74,0.005035093,82.25643857,14.55,101.84,291,599.5687808
0.0050495,100.75,0.005082943,82.11917752,14.6,101.98,292,599.5947166
0.0050992,100.75,0.005130794,81.98254591,14.65,102.12,293,599.6191088
0.0051489,100.76,0.005178645,81.84654214,14.7,102.26,294,599.6420782
0.0051985,100.77,0.005227215,81.70913366,14.75,102.4,295,599.6636953
0.0052494,100.78,0.005275786,81.57236861,14.8,102.53,296,599.6839385
0.0053003,100.79,0.005324356,81.43624518,14.85,102.67,297,599.7029757
0.0053512,100.8,0.005372926,81.30076154,14.9,102.81,298,599.7209001
0.0054021,100.81,0.005421497,81.1659158,14.95,102.94,299,599.7377774
0.005453,100.81,0.005470067,81.03170604,15,103.08,300,599.753611
0.0055039,100.82,0.005518638,80.89813029,15.05,103.21,301,599.7684912
0.0055548,100.83,0.005567944,80.76317618,15.1,103.34,302,599.7824733
0.005607,100.84,0.005617251,80.62887126,15.15,103.48,303,599.79563
0.0056592,100.85,0.005666557,80.49521338,15.2,103.61,304,599.8079926
0.0057113,100.86,0.005715864,80.36220033,15.25,103.74,305,599.8196179
0.0057635,100.87,0.005765171,80.22982988,15.3,103.87,306,599.8305195
0.0058157,100.88,0.005814477,80.09809977,15.35,104,307,599.8407872
0.0058678,100.88,0.005863784,79.9670077,15.4,104.13,308,599.8504082
0.00592,100.89,0.005913846,79.83455592,15.45,104.26,309,599.8594646
0.0059735,100.9,0.005963909,79.70275705,15.5,104.39,310,599.8679465
0.006027,100.91,0.006013972,79.57160859,15.55,104.52,311,599.8759165
0.0060805,100.92,0.006064034,79.44110802,15.6,104.64,312,599.8834009
0.006134,100.93,0.006114097,79.31125282,15.65,104.77,313,599.8904278
0.0061875,100.94,0.00616416,79.1820404,15.7,104.9,314,599.8970181
0.006241,100.95,0.006214222,79.05346817,15.75,105.02,315,599.9032079
0.0062945,100.96,0.006265064,78.92354736,15.8,105.15,316,599.9090171
0.0063495,100.97,0.006315906,78.79428138,15.85,105.27,317,599.9144561
0.0064044,100.98,0.006366748,78.66566744,15.9,105.4,318,599.9195567
0.0064593,100.98,0.00641759,78.53770274,15.95,105.52,319,599.9243292
0.0065142,100.99,0.006468431,78.41038447,16,105.64,320,599.9287713
0.0065691,101,0.006519273,78.28370979,16.05,105.76,321,599.9329087
0.006624,101.01,0.006570115,78.15767585,16.1,105.88,322,599.9367356
0.0066789,101.02,0.006621763,78.03029792,16.15,106.01,323,599.9402283
0.0067353,101.03,0.00667341,77.90357521,16.2,106.13,324,599.943405
0.0067917,101.04,0.006725057,77.77750468,16.25,106.24,325,599.9462402
0.0068481,101.05,0.006776705,77.65208326,16.3,106.36,326,599.9486866
0.0069045,101.06,0.006828352,77.52730791,16.35,106.48,327,599.9507502
0.0069609,101.07,0.00688,77.40317553,16.4,106.6,328,599.952408
0.0070173,101.08,0.006931647,77.27968305,16.45,106.72,329,599.9536132
0.0070737,101.09,0.00698413,77.15484471,16.5,106.83,330,599.9543835
0.0071317,101.1,0.007036614,77.03066067,16.55,106.95,331,599.9547728
0.0071897,101.11,0.007089097,76.90712768,16.6,107.06,332,599.9548466
0.0072477,101.12,0.00714158,76.78424245,16.65,107.18,333,599.9546717
0.0073056,101.13,0.007194063,76.66200171,16.7,107.29,334,599.9543102
0.0073636,101.14,0.007246546,76.54040216,16.75,107.4,335,599.9538139
0.0074216,101.15,0.007299029,76.41944052,16.8,107.51,336,599.9532223
0.0074796,101.16,0.007352382,76.29712524,16.85,107.63,337,599.952563
0.0075392,101.17,0.007405735,76.1754623,16.9,107.74,338,599.9518546
0.0075988,101.18,0.007459087,76.05444823,16.95,107.85,339,599.9511094
0.0076585,101.19,0.00751244,75.93407955,17,107.96,340,599.9503356
0.0077181,101.2,0.007565793,75.81435278,17.05,108.07,341,599.9495387
0.0077777,101.21,0.007619145,75.69526446,17.1,108.17,342,599.9487221
0.0078374,101.22,0.007672498,75.57681111,17.15,108.28,343,599.9478875
0.007897,101.23,0.007726758,75.45699024,17.2,108.39,344,599.9470359
0.0079584,101.24,0.007781019,75.33781889,17.25,108.49,345,599.9461675
0.0080198,101.25,0.007835279,75.21929339,17.3,108.6,346,599.9452829
0.0080812,101.26,0.007889539,75.1014101,17.35,108.7,347,599.9443823
0.0081426,101.27,0.0079438,74.98416538,17.4,108.81,348,599.9434662
0.008204,101.28,0.00799806,74.86755558,17.45,108.91,349,599.9425346
0.0082654,101.29,0.00805232,74.75157707,17.5,109.02,350,599.9415875
0.0083268,101.3,0.00810753,74.6342128,17.55,109.12,,
0.0083901,101.31,0.00816274,74.51749452,17.6,109.22,,
0.0084533,101.32,0.00821795,74.40141845,17.65,109.32,,
0.0085166,101.33,0.00827316,74.28598077,17.7,109.42,,
0.0085799,101.34,0.00832837,74.17117769,17.75,109.52,,
0.0086431,101.35,0.00838358,74.05700542,17.8,109.62,,
0.0087064,101.36,0.008438791,73.94346019,17.85,109.72,,
0.0087697,101.37,0.008494997,73.8285055,17.9,109.82,,
0.0088349,101.39,0.008551204,73.71419282,17.95,109.91,,
0.0089002,101.4,0.008607411,73.6005182,18,110.01,,
0.0089654,101.41,0.008663617,73.48747771,18.05,110.11,,
0.0090307,101.42,0.008719824,73.37506741,18.1,110.2,,
0.0090959,101.43,0.008776031,73.26328338,18.15,110.3,,
0.0091612,101.44,0.008832237,73.15212174,18.2,110.39,,
0.0092264,101.45,0.008889492,73.03952288,18.25,110.48,,
0.0092938,101.46,0.008946747,72.92756171,18.3,110.58,,
0.0093612,101.47,0.009004002,72.81623413,18.35,110.67,,
0.0094286,101.48,0.009061257,72.7055361,18.4,110.76,,
0.0094959,101.5,0.009118512,72.59546356,18.45,110.85,,
0.0095633,101.51,0.009175767,72.48601249,18.5,110.94,,
0.0096307,101.52,0.009233022,72.37717887,18.55,111.03,,
0.009698,101.53,0.009291382,72.26687568,18.6,111.12,,
