"","V1"
"KCAT",0.0212079761854441
"K1",1.05452501012904
"k5nc",1.68874707488186
"k5cn",0.176438231782677
"k4nc",0.0168996393287865
"k4cn",7.87557609160338e-06
"k2a",1.00003108472222e-07
"k2d",0.000500213806642833
"k3",4.29769158923388
"k6d",1.12317088542747
"k6a",0.0113510123669832
"Vmax7",3.72172788140101
"K7",2.44821144219122
