"","x"
"KCAT",1.34774336757059e-05
"K1",1.35960917979726
"k5nc",0.803926780863252
"k5cn",0.0892812806800979
"k4nc",1.60112980244739
"k4cn",0.400221479165385
"k2a",1.66512947741074e-06
"k2d",0.000640345299626911
"k3",1.72244475367195
"k6d",2.06737759644726
"k6a",0.0126137515025154
"Vmax7",4.05588700417798
"K7",0.578062810808608
