"","V1"
"KCAT",0.0285364701788518
"K1",0.790521739771407
"k5nc",0.831737809049761
"k5cn",0.0856644536478195
"k4nc",0.033064012881403
"k4cn",3.94857742032033e-07
"k2a",1.16454765622532e-05
"k2d",1.18989081385914
"k3",4.39966544518183
"k6d",0.981151643986109
"k6a",0.00988008477197191
"Vmax7",3.09433898459608
"K7",1.28119568864429
