"","x"
"KCAT",1.59436047060524e-07
"K1",4.04794977100358
"k5nc",2.39043126032602
"k5cn",0.266326501469949
"k4nc",0.771394070463948
"k4cn",0.19182120309729
"k2a",3.12244934097871e-06
"k2d",0.00279840831290701
"k3",2.61561821272542
"k6d",0.0111086993555206
"k6a",2.01339541246645e-05
"Vmax7",1.63806482598847
"K7",1.80099138782131
