"","x"
"KCAT",0.000472718004452801
"K1",3.68992948049805
"k5nc",1.41334540815034
"k5cn",0.157212969852658
"k4nc",2.05585821709221
"k4cn",0.512379331454474
"k2a",1.01466857592541e-07
"k2d",0.710592218303113
"k3",0.000190642329027832
"k6d",1.78016138553917
"k6a",0.00371576120875761
"Vmax7",0.621842472340491
"K7",1.53225422233219
