"","V1"
"KCAT",0.0422586270848013
"K1",11.5570140349932
"k5nc",0.301149927678881
"k5cn",0.0285551182778914
"k4nc",0.0309748603215552
"k4cn",6.11167465671347e-07
"k2a",3.77948047433949e-07
"k2d",0.00584280638470045
"k3",6.35189851588117
"k6d",1.91155934471286
"k6a",0.0192186170063997
"Vmax7",10.0865162062812
"K7",2.19130171624923
