-9.9299,-9.9299,2.2077,0.40764,0.31942
-9.9299,-9.9299,2.2077,0.40764,0.31942
-9.9825,-9.9825,2.2627,0.43809,0.3425
-9.7917,-9.7917,2.1394,0.43396,0.22425
-10.205,-10.205,2.248,0.45032,0.15781
-10.205,-10.205,2.248,0.45032,0.15781
-9.8907,-9.8907,2.2844,0.49082,0.24277
-10.164,-10.164,2.2862,0.47624,0.17023
-10.164,-10.164,2.2862,0.47624,0.17023
-9.99,-9.99,2.3264,0.48258,0.23004
-10.107,-10.107,2.3031,0.44664,0.1944
-10.256,-10.256,2.4038,0.43015,0.20706
-10.449,-10.449,2.2619,0.44873,0.13152
-9.8211,-9.8211,2.2445,0.48565,0.24768
-10.553,-10.553,2.3081,0.48211,0.12701
-10.073,-10.073,2.2689,0.48846,0.37773
-9.8274,-9.8274,2.2431,0.46421,0.27636
-9.7703,-9.7703,2.0925,0.42266,0.22528
-9.7703,-9.7703,2.0925,0.42266,0.22528
-9.7703,-9.7703,2.0925,0.42266,0.22528
-9.7777,-9.7777,2.1838,0.45069,0.28444
-9.7777,-9.7777,2.1838,0.45069,0.28444
-9.633,-9.633,2.0362,0.45556,0.20718
-9.6828,-9.6828,2.0664,0.45778,0.30825
-9.6873,-9.6873,2.1329,0.46538,0.27352
-9.6873,-9.6873,2.1329,0.46538,0.27352
-9.8189,-9.8189,2.0453,0.43672,0.17502
-9.8189,-9.8189,2.0453,0.43672,0.17502
-9.8189,-9.8189,2.0453,0.43672,0.17502
-9.7257,-9.7257,2.1255,0.44347,0.23984
-9.8659,-9.8659,2.0571,0.43631,0.35858
-9.8125,-9.8125,2.0889,0.4356,0.33511
-9.8125,-9.8125,2.0889,0.4356,0.33511
-9.7698,-9.7698,2.1341,0.42659,0.25202
-9.6592,-9.6592,1.9978,0.43725,0.30465
-10.181,-10.181,2.0148,0.43605,0.43095
-10.197,-10.197,2.07,0.45911,0.43274
-10.275,-10.275,2.0209,0.48666,0.4547
-9.6989,-9.6989,1.8579,0.52314,0.37808
-9.354,-9.354,1.9073,0.54027,0.1697
-9.354,-9.354,1.9073,0.54027,0.1697
-9.2441,-9.2441,1.8283,0.57438,0.27589
-9.2441,-9.2441,1.8283,0.57438,0.27589
-9.8126,-9.8126,1.9314,0.57551,0.38889
-9.9759,-9.9759,1.9121,0.58731,0.41991
-9.9759,-9.9759,1.9121,0.58731,0.41991
-9.6056,-9.6056,2.0087,0.6177,0.21581
-9.742,-9.742,1.8897,0.6375,0.12624
-9.742,-9.742,1.8897,0.6375,0.12624
-9.872,-9.872,2.0363,0.6499,0.20446
-9.9704,-9.9704,1.9435,0.64822,0.13045
-9.9704,-9.9704,1.9435,0.64822,0.13045
-9.9704,-9.9704,1.9435,0.64822,0.13045
-9.9704,-9.9704,1.9435,0.64822,0.13045
-9.6276,-9.6276,2.0324,0.61668,0.23657
-9.6993,-9.6993,2.0274,0.63493,0.28769
-9.6993,-9.6993,2.0274,0.63493,0.28769
-9.6883,-9.6883,2.0883,0.60376,0.25184
-9.5842,-9.5842,2.0162,0.59887,0.29315
-9.4486,-9.4486,1.9512,0.6031,0.26993
-9.4809,-9.4809,1.9753,0.55647,0.29668
-9.4809,-9.4809,1.9753,0.55647,0.29668
-9.479,-9.479,2.0009,0.55266,0.28133
-9.479,-9.479,2.0009,0.55266,0.28133
-9.4243,-9.4243,1.9728,0.58468,0.22568
-9.1364,-9.1364,1.8043,0.59668,0.21257
-9.1364,-9.1364,1.8043,0.59668,0.21257
-8.9203,-8.9203,1.6424,0.57789,0.2395
-9.0827,-9.0827,1.5438,0.59979,0.31496
-8.913,-8.913,1.4289,0.57525,0.29474
-8.8078,-8.8078,1.4868,0.58434,0.26073
-8.8078,-8.8078,1.4868,0.58434,0.26073
-8.9211,-8.9211,1.6041,0.59324,0.25914
-8.6125,-8.6125,1.4739,0.58007,0.17055
-8.6125,-8.6125,1.4739,0.58007,0.17055
-8.6572,-8.6572,1.4432,0.55689,0.19204
-8.6964,-8.6964,1.4368,0.55504,0.12054
-9.0402,-9.0402,1.3883,0.57367,0.021316
-8.7402,-8.7402,1.3805,0.52488,0.16888
-8.9644,-8.9644,1.3006,0.5524,0.31051
-8.9644,-8.9644,1.3006,0.5524,0.31051
-8.9644,-8.9644,1.3006,0.5524,0.31051
-9.0719,-9.0719,1.3129,0.54373,0.32596
-9.0719,-9.0719,1.3129,0.54373,0.32596
-8.6159,-8.6159,1.2079,0.54525,0.0973
-8.6159,-8.6159,1.2079,0.54525,0.0973
-8.6516,-8.6516,1.0688,0.52783,0.20928
-8.6629,-8.6629,1.0433,0.52614,0.13489
-8.5652,-8.5652,1.084,0.53854,0.19908
-8.5473,-8.5473,1.1661,0.54695,0.10896
-8.5473,-8.5473,1.1661,0.54695,0.10896
-9.0857,-9.0857,1.0859,0.53653,0.3351
-9.0857,-9.0857,1.0859,0.53653,0.3351
-9.0857,-9.0857,1.0859,0.53653,0.3351
-8.7407,-8.7407,1.2433,0.52006,0.21718
-8.6991,-8.6991,1.2339,0.54224,0.086071
-8.6676,-8.6676,1.1593,0.54439,0.079103
-8.5892,-8.5892,1.0902,0.53222,0.182
-8.4277,-8.4277,0.95639,0.56027,0.086332
-8.5206,-8.5206,0.85088,0.55325,0.089314
-8.5206,-8.5206,0.85088,0.55325,0.089314
-8.711,-8.711,0.87937,0.58666,-0.022311
-8.5533,-8.5533,0.93674,0.58222,0.0063566
-8.0214,-8.0214,0.96265,0.60192,0.10403
-8.0214,-8.0214,0.96265,0.60192,0.10403
-8.0214,-8.0214,0.96265,0.60192,0.10403
-8.0214,-8.0214,0.96265,0.60192,0.10403
-8.0214,-8.0214,0.96265,0.60192,0.10403
-8.0681,-8.0681,1.0622,0.60914,0.14492
-8.0681,-8.0681,1.0622,0.60914,0.14492
-8.1849,-8.1849,1.1087,0.60828,0.05537
-8.1849,-8.1849,1.1087,0.60828,0.05537
-8.501,-8.501,1.1441,0.59459,0.019109
-8.232,-8.232,1.0382,0.59501,0.04972
-8.232,-8.232,1.0382,0.59501,0.04972
-8.232,-8.232,1.0382,0.59501,0.04972
-8.2819,-8.2819,1.104,0.57454,0.14489
-8.2819,-8.2819,1.104,0.57454,0.14489
-8.2819,-8.2819,1.104,0.57454,0.14489
-8.7354,-8.7354,1.2834,0.54394,0.082582
-8.9561,-8.9561,1.3958,0.55734,0.048027
-8.9561,-8.9561,1.3958,0.55734,0.048027
-8.622,-8.622,1.1386,0.53087,0.1982
-8.622,-8.622,1.1386,0.53087,0.1982
-8.622,-8.622,1.1386,0.53087,0.1982
-8.7925,-8.7925,1.0744,0.52698,0.26145
-8.8533,-8.8533,1.1088,0.51307,0.25645
-8.8283,-8.8283,1.1203,0.52573,0.2687
-8.856,-8.856,1.0283,0.51662,0.26333
-9.0597,-9.0597,1.2342,0.49134,0.28352
-8.8603,-8.8603,1.3461,0.50556,0.2217
-8.8603,-8.8603,1.3461,0.50556,0.2217
-8.8603,-8.8603,1.3461,0.50556,0.2217
-8.8603,-8.8603,1.3461,0.50556,0.2217
-8.7859,-8.7859,1.3683,0.54033,0.095486
-8.6056,-8.6056,1.408,0.56902,0.11696
-8.6056,-8.6056,1.408,0.56902,0.11696
-8.5027,-8.5027,1.1237,0.58082,0.24552
-8.4538,-8.4538,1.1829,0.59407,0.23605
-8.278,-8.278,1.2643,0.60464,0.1283
-8.278,-8.278,1.2643,0.60464,0.1283
-8.3838,-8.3838,1.1299,0.57709,0.20598
-8.3005,-8.3005,1.0881,0.57096,0.12281
-8.2142,-8.2142,1.1099,0.58664,0.14469
-8.2419,-8.2419,1.0886,0.59192,0.18528
-8.2078,-8.2078,1.0664,0.583,0.1412
-8.2078,-8.2078,1.0664,0.583,0.1412
-8.1934,-8.1934,0.99824,0.58087,0.11279
-8.2441,-8.2441,1.0292,0.62203,0.22687
-8.2441,-8.2441,1.0292,0.62203,0.22687
-8.0492,-8.0492,1.0687,0.61306,0.13998
-8.3158,-8.3158,1.1706,0.61733,0.21712
-8.0246,-8.0246,1.0336,0.63176,0.17351
-8.1375,-8.1375,1.2078,0.63253,0.11026
-7.9081,-7.9081,1.004,0.63045,0.12973
-7.9081,-7.9081,1.004,0.63045,0.12973
-8.4135,-8.4135,1.0897,0.61746,-0.0070202
-8.4135,-8.4135,1.0897,0.61746,-0.0070202
-8.4135,-8.4135,1.0897,0.61746,-0.0070202
-8.5228,-8.5228,1.1156,0.59111,0.014963
-8.5228,-8.5228,1.1156,0.59111,0.014963
-8.5228,-8.5228,1.1156,0.59111,0.014963
-8.5228,-8.5228,1.1156,0.59111,0.014963
-8.5768,-8.5768,1.2579,0.60701,0.25973
-8.292,-8.292,1.2973,0.63572,0.16071
-8.292,-8.292,1.2973,0.63572,0.16071
-8.4082,-8.4082,1.3662,0.64946,0.13357
-8.3847,-8.3847,1.3175,0.64365,0.080704
-8.3276,-8.3276,1.2948,0.6599,0.17665
-8.1321,-8.1321,1.2104,0.65467,0.13494
-8.1321,-8.1321,1.2104,0.65467,0.13494
-8.1321,-8.1321,1.2104,0.65467,0.13494
-8.1874,-8.1874,1.2103,0.67814,0.08893
-8.0622,-8.0622,1.1357,0.67754,0.063061
-7.8918,-7.8918,1.0338,0.64655,0.05765
-8.4504,-8.4504,1.1953,0.61377,0.019665
-8.151,-8.151,1.1193,0.6059,0.16038
-8.2304,-8.2304,1.0607,0.6209,0.2182
-8.0592,-8.0592,1.1034,0.62639,0.15573
-8.7306,-8.7306,1.3228,0.63095,0.28524
-8.7306,-8.7306,1.3228,0.63095,0.28524
-8.4683,-8.4683,1.3094,0.64061,0.227
-8.2799,-8.2799,1.247,0.63046,0.06792
-8.4859,-8.4859,1.4019,0.65026,0.12931
-8.6108,-8.6108,1.4344,0.66326,0.12107
-9.0296,-9.0296,1.4741,0.63368,0.034708
-9.3025,-9.3025,1.4311,0.6134,-0.010361
-9.3568,-9.3568,1.3712,0.58726,-0.021756
-9.3648,-9.3648,1.2207,0.60197,-0.06033
-9.3648,-9.3648,1.2207,0.60197,-0.06033
-9.8236,-9.8236,1.2929,0.55101,-0.041749
-8.6846,-8.6846,1.3773,0.5381,0.14269
-8.949,-8.949,1.3781,0.53151,0.28626
-8.787,-8.787,1.2829,0.54371,0.26635
-8.6754,-8.6754,1.2764,0.54199,0.23107
-8.6754,-8.6754,1.2764,0.54199,0.23107
-8.6754,-8.6754,1.2764,0.54199,0.23107
-8.491,-8.491,1.2996,0.56763,0.11409
-8.491,-8.491,1.2996,0.56763,0.11409
-8.636,-8.636,1.4526,0.56223,0.17396
-8.8704,-8.8704,1.4627,0.56032,0.076748
-8.8704,-8.8704,1.4627,0.56032,0.076748
-8.6571,-8.6571,1.5123,0.59171,0.14468
-8.7245,-8.7245,1.5019,0.55385,0.19136
-8.7245,-8.7245,1.5019,0.55385,0.19136
-8.691,-8.691,1.4385,0.55336,0.12752
-8.691,-8.691,1.4385,0.55336,0.12752
-8.8355,-8.8355,1.3977,0.55949,0.065491
-8.583,-8.583,1.3187,0.5641,0.093622
-8.714,-8.714,1.2333,0.5486,0.069974
-8.5268,-8.5268,1.1996,0.54402,0.16094
-8.6221,-8.6221,1.2911,0.55864,0.084219
-8.6221,-8.6221,1.2911,0.55864,0.084219
-8.6963,-8.6963,1.4227,0.54444,0.13937
-8.6963,-8.6963,1.4227,0.54444,0.13937
-8.8846,-8.8846,1.5743,0.53342,0.21733
-9.1023,-9.1023,1.5209,0.52549,0.30109
-8.9502,-8.9502,1.4872,0.51744,0.12427
-9.3057,-9.3057,1.5077,0.49222,0.09337
-9.0982,-9.0982,1.6923,0.50286,0.18837
-9.0968,-9.0968,1.579,0.52511,0.10339
-8.8442,-8.8442,1.4771,0.53557,0.24113
-8.9264,-8.9264,1.3879,0.52193,0.27034
-8.9264,-8.9264,1.3879,0.52193,0.27034
-9.1083,-9.1083,1.4092,0.51132,0.30592
-9.0443,-9.0443,1.3324,0.54672,0.3206
-8.9795,-8.9795,1.2056,0.52965,0.30536
-8.9795,-8.9795,1.2056,0.52965,0.30536
-8.8265,-8.8265,1.2621,0.52854,0.26313
-8.8265,-8.8265,1.2621,0.52854,0.26313
-8.8086,-8.8086,1.2628,0.57125,0.29246
-8.6679,-8.6679,1.3822,0.54438,0.20351
-8.6679,-8.6679,1.3822,0.54438,0.20351
-8.6413,-8.6413,1.294,0.54464,0.21856
-8.883,-8.883,1.3454,0.53235,0.08292
-8.6227,-8.6227,1.3007,0.54255,0.12683
-8.6227,-8.6227,1.3007,0.54255,0.12683
-8.6227,-8.6227,1.3007,0.54255,0.12683
-8.6679,-8.6679,1.0746,0.5465,0.067972
-8.6679,-8.6679,1.0746,0.5465,0.067972
-8.6679,-8.6679,1.0746,0.5465,0.067972
-8.7916,-8.7916,1.0836,0.52293,0.10064
-9.2162,-9.2162,1.1553,0.50113,0.071231
-8.9538,-8.9538,0.95069,0.49977,0.25598
-8.6429,-8.6429,1.1595,0.52879,0.2009
-8.6429,-8.6429,1.1595,0.52879,0.2009
-8.8235,-8.8235,1.2169,0.51495,0.24515
-8.8235,-8.8235,1.2169,0.51495,0.24515
-8.9249,-8.9249,1.081,0.49003,0.2022
-8.8536,-8.8536,1.2096,0.49805,0.19363
-8.9415,-8.9415,1.3516,0.49914,0.14072
-9.1033,-9.1033,1.4646,0.50992,0.29784
-9.5368,-9.5368,1.4903,0.48528,0.37293
-8.9696,-8.9696,1.2797,0.51059,0.28064
-8.9696,-8.9696,1.2797,0.51059,0.28064
-8.9696,-8.9696,1.2797,0.51059,0.28064
-9.0346,-9.0346,1.3221,0.52923,0.30948
-8.6508,-8.6508,1.4025,0.54559,0.17058
-8.811,-8.811,1.3499,0.54331,0.080574
-8.5532,-8.5532,1.2895,0.55854,0.10592
-8.5532,-8.5532,1.2895,0.55854,0.10592
-8.3037,-8.3037,1.2195,0.58961,0.16405
-8.3868,-8.3868,1.3042,0.59372,0.10722
-8.2402,-8.2402,1.1517,0.58646,0.12615
-8.3223,-8.3223,1.2686,0.59352,0.14805
-8.2676,-8.2676,1.1841,0.61497,0.19756
-8.2676,-8.2676,1.1841,0.61497,0.19756
-8.2676,-8.2676,1.1841,0.61497,0.19756
-8.3579,-8.3579,0.94194,0.60172,0.24544
-8.3579,-8.3579,0.94194,0.60172,0.24544
-8.1667,-8.1667,0.89515,0.59825,0.19622
-8.1667,-8.1667,0.89515,0.59825,0.19622
-8.3537,-8.3537,0.88934,0.60307,0.24853
-7.9229,-7.9229,0.93772,0.61475,0.1146
-7.9229,-7.9229,0.93772,0.61475,0.1146
-8.2853,-8.2853,0.78102,0.60694,-0.010975
-8.0602,-8.0602,0.78336,0.5944,0.14324
-8.0602,-8.0602,0.78336,0.5944,0.14324
-8.0602,-8.0602,0.78336,0.5944,0.14324
-8.1133,-8.1133,0.93327,0.59074,0.088275
-8.1133,-8.1133,0.93327,0.59074,0.088275
-8.1158,-8.1158,0.9715,0.6023,0.17785
-8.1158,-8.1158,0.9715,0.6023,0.17785
-8.127,-8.127,1.0648,0.60205,0.075006
-8.1551,-8.1551,0.90757,0.60339,0.027112
-7.947,-7.947,0.85576,0.60644,0.092061
-8.2174,-8.2174,0.93102,0.6155,0.22687
-8.4439,-8.4439,0.86953,0.5933,0.25933
-8.0854,-8.0854,0.97322,0.59991,0.15865
-8.0854,-8.0854,0.97322,0.59991,0.15865
-7.9999,-7.9999,1.0239,0.62058,0.15086
-7.9999,-7.9999,1.0239,0.62058,0.15086
-7.9999,-7.9999,1.0239,0.62058,0.15086
-8.018,-8.018,0.98091,0.61121,0.15301
-7.9792,-7.9792,1.0781,0.62713,0.099532
-8.127,-8.127,1.0411,0.62758,0.016217
-8.127,-8.127,1.0411,0.62758,0.016217
-8.033,-8.033,1.1214,0.64185,0.065503
-8.3805,-8.3805,1.1628,0.62074,0.015191
-8.3805,-8.3805,1.1628,0.62074,0.015191
-8.1858,-8.1858,1.109,0.62312,0.032391
-8.1559,-8.1559,1.0383,0.60448,0.18409
-8.2887,-8.2887,1.1049,0.60862,0.21683
-8.1848,-8.1848,1.0056,0.58181,0.12148
-8.4094,-8.4094,0.92711,0.58251,0.027704
-8.4094,-8.4094,0.92711,0.58251,0.027704
-8.4094,-8.4094,0.92711,0.58251,0.027704
-8.4176,-8.4176,0.9966,0.57457,0.048766
-8.2755,-8.2755,1.0583,0.58436,0.068653
-8.3282,-8.3282,1.1286,0.5979,0.042736
-8.3282,-8.3282,1.1286,0.5979,0.042736
-8.3282,-8.3282,1.1286,0.5979,0.042736
-8.2248,-8.2248,1.1668,0.59232,0.13965
-8.2007,-8.2007,1.1891,0.61613,0.075264
-8.2007,-8.2007,1.1891,0.61613,0.075264
-7.9167,-7.9167,1.0074,0.62448,0.10463
-7.9167,-7.9167,1.0074,0.62448,0.10463
-8.3897,-8.3897,0.83609,0.61281,0.26534
-8.2258,-8.2258,0.7424,0.57931,0.096247
-8.2258,-8.2258,0.7424,0.57931,0.096247
-8.2781,-8.2781,0.62939,0.59197,0.042017
-8.5211,-8.5211,0.78158,0.5499,0.11622
-8.4725,-8.4725,0.881,0.56253,0.067974
-8.4725,-8.4725,0.881,0.56253,0.067974
-8.5579,-8.5579,0.82573,0.5582,0.065932
-8.1711,-8.1711,0.80431,0.58063,0.13249
-7.9981,-7.9981,0.8147,0.60129,0.13701
-7.9981,-7.9981,0.8147,0.60129,0.13701
-7.9981,-7.9981,0.8147,0.60129,0.13701
-8.1624,-8.1624,0.83699,0.59454,0.19082
-8.1929,-8.1929,0.61153,0.58665,0.15663
-8.2792,-8.2792,0.50891,0.58902,0.18781
-8.2641,-8.2641,0.41948,0.59748,0.19052
-8.0886,-8.0886,0.46024,0.6033,0.13242
-8.0886,-8.0886,0.46024,0.6033,0.13242
-7.8673,-7.8673,0.50846,0.62171,0.13522
-7.8673,-7.8673,0.50846,0.62171,0.13522
-7.9562,-7.9562,0.60594,0.61903,0.17465
-8.0724,-8.0724,0.48576,0.62982,0.21761
-7.4557,-7.4557,0.34697,0.70315,0.174
-7.2618,-7.2618,0.48053,0.70567,0.12796
-7.175,-7.175,0.50065,0.70497,0.10099
-7.2853,-7.2853,0.54165,0.7275,0.13464
-7.2853,-7.2853,0.54165,0.7275,0.13464
-7.2853,-7.2853,0.54165,0.7275,0.13464
-7.3959,-7.3959,0.62393,0.71684,0.14189
-7.3554,-7.3554,0.49472,0.69544,-0.079641
-7.3554,-7.3554,0.49472,0.69544,-0.079641
-7.3554,-7.3554,0.49472,0.69544,-0.079641
-7.8791,-7.8791,0.44041,0.7072,-0.16336
-7.5554,-7.5554,0.30148,0.704,-0.1353
-6.9239,-6.9239,0.26306,0.71865,0.069889
-6.9239,-6.9239,0.26306,0.71865,0.069889
-6.9239,-6.9239,0.26306,0.71865,0.069889
-6.9239,-6.9239,0.26306,0.71865,0.069889
-6.9239,-6.9239,0.26306,0.71865,0.069889
-6.9239,-6.9239,0.26306,0.71865,0.069889
-6.9274,-6.9274,0.26639,0.7238,0.080741
-6.9274,-6.9274,0.26639,0.7238,0.080741
-6.833,-6.833,0.35442,0.722,0.024741
-6.9877,-6.9877,0.41122,0.75068,0.091807
-6.8047,-6.8047,0.39158,0.73895,-0.047771
-6.8047,-6.8047,0.39158,0.73895,-0.047771
-6.8047,-6.8047,0.39158,0.73895,-0.047771
-6.7347,-6.7347,0.32134,0.7312,-0.021999
-6.7292,-6.7292,0.2,0.72983,0.024035
-6.7724,-6.7724,-0.01307,0.73377,0.035078
-7.1841,-7.1841,-0.20478,0.7208,0.0053015
-7.1841,-7.1841,-0.20478,0.7208,0.0053015
-7.1841,-7.1841,-0.20478,0.7208,0.0053015
-7.1841,-7.1841,-0.20478,0.7208,0.0053015
-7.1841,-7.1841,-0.20478,0.7208,0.0053015
-6.7172,-6.7172,-0.23823,0.7511,-0.00013902
-6.7701,-6.7701,-0.12908,0.75594,0.07978
-6.468,-6.468,-0.168,0.76374,-0.07352
-6.468,-6.468,-0.168,0.76374,-0.07352
-6.468,-6.468,-0.168,0.76374,-0.07352
-6.3622,-6.3622,-0.07999,0.76816,-0.023393
-6.4302,-6.4302,-0.016915,0.7901,0.035115
