"","x"
"KCAT",3.36228730670559e-05
"K1",2.50386975604422
"k5nc",2.25804233439085
"k5cn",0.240831274600587
"k4nc",1.62746008060056
"k4cn",0.45235053341127
"k2a",3.85934034261495e-06
"k2d",1.12003969620898
"k3",0.0387058095186043
"k6d",0.428758100663386
"k6a",0.000718492694129035
"Vmax7",0.331335891221605
"K7",3.0485076181031
