"","V1"
"KCAT",0.0107195694477567
"K1",6.03049687506465
"k5nc",1.79953860494041
"k5cn",0.183066976473831
"k4nc",0.00726031165053915
"k4cn",2.63779364053566e-07
"k2a",1.46216932059946e-05
"k2d",3.33499659619653
"k3",0.1071770183562
"k6d",0.00714322605214538
"k6a",5.21786381087067e-05
"Vmax7",63.081381071457
"K7",30.3432076272894
