"","x"
"KCAT",1.52666738830512e-07
"K1",4.09917578205705
"k5nc",1.30529196392567
"k5cn",0.132822401556432
"k4nc",1.95241332598332
"k4cn",0.612681879488679
"k2a",4.86247822811578e-07
"k2d",0.00273058363601857
"k3",0.00104042369886765
"k6d",1.61368267087373
"k6a",0.000460615087021701
"Vmax7",1.32939417870544
"K7",2.19808306686384
