"","V1"
"KCAT",0.0270046955033518
"K1",1.99036728104
"k5nc",0.792915296277425
"k5cn",0.0771473713419344
"k4nc",0.0254638568098056
"k4cn",0.000280357502727468
"k2a",2.5263314478669e-05
"k2d",5.10044825790292
"k3",0.302495153658783
"k6d",0.00305349280534833
"k6a",1.00277086110377e-07
"Vmax7",7.5221835388577
"K7",2.92782527844885
