"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,89.6853419570297,4.38197684781782,285.686182114555,9.29427048833402,4.84742695763254,277.970860121928,11.126225725624,7.50462850271584
"2",0.25,94.1255462714967,12.2941459822884,286.529630061488,11.1680955757089,16.9946952822441,281.624614017112,11.0616660299822,10.2834214797978
"3",0.5,96.6234610915372,9.81231086433973,267.7515212042,7.80096773573719,12.7718636775133,278.825726699496,11.7780299437941,8.1770200144238
"4",1,83.893368752162,11.0342545682534,297.631468576121,14.438821830399,17.0978553920343,276.066078057072,7.91630920405138,9.84797733356705
"5",1.5,93.9471171295118,10.5887603827348,272.771755582837,6.07600107352927,0.190545075528924,280.222389154446,8.92246807587001,9.66391779969439
"6",3,87.799222224008,12.1419291385759,271.418665193525,15.9127536652881,6.92303219015205,274.326970959061,11.4735148936682,8.93245100984413
"7",4.5,79.4716034519342,0.0201990845782198,275.602349798351,11.9269931151194,8.50013766305418,278.804311977611,10.4262201165934,10.2152649797221
"8",6,84.3983346978577,10.2539157663104,291.735372564331,11.6829195271629,9.65822477670605,280.691429885793,10.1062526507593,10.7636622576329
"9",7.5,90.7817449221645,28.0576133852267,265.609813172771,17.9523098145692,7.28037271324057,281.984689812943,11.6267533329386,7.08915119310195
"10",9,83.5341974395071,14.3199299858874,277.513974479212,13.5921119214945,-0.815179169776956,276.528652721664,12.0492683192281,8.95146014070858
"11",10.5,92.0613010230466,11.7586011877346,288.800784833887,9.70456919231559,3.29715318157355,276.367961744542,11.7686709894011,7.93092465119652
"12",12,85.6822691301319,25.3962945474182,281.1078279387,20.3541877299996,11.8092858027819,284.83947192707,11.9090505707126,7.60129082905398
"13",18,68.4586234903061,31.9933234145416,274.114151697691,12.2986243600761,7.95923181704376,276.655385357214,13.0725567296256,7.27633537643447
"14",24,74.7550545751572,43.6178865339146,293.975796327299,16.5514392838147,14.6955221645544,276.652042857803,10.3850495662708,7.72152863249494
"15",36,49.8477424886945,46.0116734331936,265.317393650945,20.0076131975975,8.77485861024533,282.615995089554,12.0132463790503,5.19502963251546
"16",48,59.2475692120913,56.8745263134204,260.586078011815,28.9168213127615,23.6307297128047,280.827682458163,10.8590789092205,8.28360759748448
"17",100,17.1253169731086,86.2005705073687,203.989413049502,48.1429046764737,62.0480904628268,250.05664212272,27.039565688969,21.6133195420024
