"","x"
"V1",1.10121805159425
"n",1.42160567735992
"Ki",1.38553972506814
"K1",1.65521777046855
"V2",0.070231220193339
"K2",1.33237084433252
"k3",0.00941985010972802
"K3",1.4205064913026
"k4",0.13093735675089
"K4",1.59046604472136
"V5",1.29120649658184
"K5",1.29217178547131
"V6",0.100146482831982
"K6",0.613578622270568
"k7",0.168180346580164
"K7",1.30276266032889
"k8",0.202620112407961
"K8",1.0289340808199
"V9",2.04736330632675
"K9",1.22832360135132
"V10",1.82216654739534
"K10",0.990737128618535
