"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,1.9936976703513,0.0310473060354573,50,1.03819638066325,-0.0404496027741605,10.8422059929402,0.310862680710266,0.0440749064976532,0.11139719780756,-0.0457920040351816,0.00114152682813089,0.00180478133778407,-0.131139428390219,0.0933256720463158,-0.00944799715179867,-0.503023335028054,2.51516632141767,3.73509411926643e-05,3.77199524004023,5.77282513020543e-05,11.0010836126255,0.0165889968746898,24.0045215071213,0.0047863992238637,0.0178176830908917,0.000795756388576469,7.10403195111861,-0.0564235401912675,20.428874963125,-0.367930519119269,-0.0378036963799481,0.0872673561650855,0.049774226209426
"2",0.25,1.6916583418915,0.218264722066257,50,0.966902125285358,0.115683495923976,10.4200557214604,-0.0451248026421481,-0.0462717453276571,0.158128563694485,0.115985002137275,0.0996496932395647,0.232103866348281,-0.0536035214524327,0.0874951556852541,-0.00561533073920223,0.150200361307823,2.59808443037317,0.000326772403308413,3.77138982365249,7.07665900945734e-05,11.0014053209944,0.00745341546722128,24.0064895612317,0.00163883856715041,-0.0123609238835351,-0.00655985873200863,6.89236265224289,-0.0231837472108975,20.5853657287869,0.420318399721253,-0.05837832636534,-0.0658371889848718,-0.0188903985042883
"3",0.5,1.47761229307722,0.513920220018503,50,0.564883178187352,0.310613844008897,10.9859095599494,0.334214599346986,0.0656188928260723,-0.0350167796173435,0.00919564165130548,-0.0432911003616577,0.0342013379700678,0.0448434300478764,-0.00868422228944726,-0.00584596349730893,-0.804007329393762,2.51908917478323,0.00496317542562585,3.77131901246288,0.000692161932375393,11.0173917446242,0.0146843041578258,23.9952447850284,0.00290242722662649,-0.0157675480224816,-0.00735360546524318,6.91982994053221,0.00915935888986087,21.0634639275745,-0.0526752172651084,0.0442366586320237,-0.0341246700584068,0.109213028970521
"4",1,1.11649775765735,1.02183951994157,50,0.183243227061352,0.749405472821771,9.25414574992328,1.38345682208875,0.211641533295274,0.259203416848937,0.0467398951259148,0.0147012139373061,0.0150647825679028,-0.109413827084971,-0.107432045299454,-0.0382938358597464,0.250494121541481,2.53686132570997,0.0115952306485561,3.76944503272261,0.00249051974594494,10.9864252110953,0.0261860579645325,24.0015294039815,0.0139982628747918,-0.00926856023834969,-0.00201079553263013,6.99133135822411,0.0179151763640256,20.9628875641066,-0.197487355682014,0.00408151023150507,-0.0217347952834164,-0.0140687107536994
"5",1.5,0.744043775141805,1.33424891509567,50,-0.00365109264765254,0.960088189016205,8.27308612545716,2.28752170325318,0.566415049457652,0.151602970624467,0.169472784466162,-0.0167035333458832,-0.15253230808967,0.0223589138260048,-0.0718676165706353,-0.0723421587322057,-0.104685934845656,2.3785049449813,0.00217179459016043,3.76769745790134,0.00416060141903133,10.9228203936437,0.0686992167341346,23.9679418317222,0.0213667778170839,0.00677987143937777,0.0116315407217574,6.76690681528366,0.236455432977219,20.8581666247753,0.413519744204237,-0.0280260408566251,0.133650341727978,-0.0216436605949196
"6",3,0.269938468142737,1.79265269730875,50,-0.0105339651404693,1.02346328814532,3.67269048164753,3.82603121694212,1.88433875909402,0.781316803719889,0.162285739396576,0.0978895283523253,0.140487859078993,-0.0969594203048705,-0.0447873309619372,-0.0094428129837585,-0.536342420925349,2.1519832673577,-0.000190298919638778,3.76930933529162,0.00267000399702528,10.7579429572308,0.123099008450821,23.8715251839909,0.0294379455347313,0.129186672185815,0.0916599240085445,5.95362868320856,0.799380252023283,17.5862613353246,2.53691314017806,0.311445280002674,0.638109351177943,0.374320664837496
"7",4.5,0.165920902493356,1.89679929633084,50,0.0274456839942237,0.975863198800402,2.97959718892598,3.7328689129607,2.7217343176402,1.42759166793953,0.565665851010411,0.139383820890533,-0.0724450698130672,-0.0785009628450054,0.188220985511156,-0.0626279119682273,-0.154063830688504,1.86831689318191,0.000442167971490972,3.77054082023461,0.0017855596088949,10.6486597704225,0.165067831999229,23.8367213145798,0.0383501719271808,0.16557306777863,0.131647615596383,5.30310661917684,1.12279063820463,15.8063808379569,3.6124891457475,0.594427491730842,1.52745559248897,0.570981330234635
"8",6,0.169090431163961,1.76932378753016,50,0.037774282948265,1.03141653223851,1.00071461154197,2.50686015974225,2.82924727615461,2.19053540053996,1.10826813511218,0.539573637141662,0.142921603424333,0.0830168867206588,-0.0232957275068712,-0.0378083129833089,0.17996055658302,1.77970013884461,-0.000598988583145274,3.77125427710142,0.000615773823579306,10.6330941788349,0.185671970197959,23.8088042584514,0.0504375014609073,0.209234340042287,0.154619325750926,4.84124992037466,1.33142317179286,14.7864796263739,3.91651763146349,0.731754114033676,1.93736145261812,0.725456472881754
"9",7.5,0.0609603498474418,1.83332431721096,50,-0.0352710941322027,1.03502637383367,0.586643813730239,2.02448349831033,2.35632961055239,2.42170037536574,1.85723297607251,0.895144633288181,0.521284094577474,0.13888393639802,0.0695479090296175,0.0271753085157581,0.205098007776971,1.61222383840404,-0.000364045204042177,3.77131864281856,0.000665323138839585,10.6232307561956,0.179380284870951,23.7828580960145,0.0474291650143917,0.220442421377892,0.13706560901098,4.98691490362785,1.42237365511085,14.9599251272815,3.90659434261652,0.650286831378655,1.89835443928648,0.889111121966611
"10",9,0.0510977161499823,1.94093828339656,50,0.087141264479068,1.00735883651701,0.146968402187211,1.09095392459486,2.01031571433406,2.47615085524701,1.8558483065335,1.28799278092992,0.940538835698123,0.398876884526032,0.096617024331183,0.147966362596277,-0.420842350255549,1.54508478667092,0.000319840278265589,3.77127120944715,0.000297800300520165,10.6360998130131,0.196974365678403,23.7899469629628,0.0679100061464486,0.165305250427602,0.141333703936719,4.85486976499337,1.46444927439379,15.2427523548538,3.98084690834783,0.646742841040477,1.77512911062544,1.13252909286371
