"","x"
"KCAT",0.00778204051459586
"K1",5.41915204339878
"k5nc",1.84551001101745
"k5cn",0.214117155317539
"k4nc",2.00040812685264
"k4cn",0.498744411404082
"k2a",1.00652712796024e-07
"k2d",1.03588615078556
"k3",0.00433338195718401
"k6d",0.00147479409003982
"k6a",1.24835637882291e-06
"Vmax7",23.6995397326039
"K7",2.93332170067525
