"","V1"
"KCAT",0.000993365853541021
"K1",2.41865611144768
"k5nc",0.964415168667187
"k5cn",0.105468780844708
"k4nc",0.00361884283577116
"k4cn",0.000960417937487556
"k2a",1.98775243211166e-06
"k2d",0.432234449812066
"k3",0.0177992958341825
"k6d",5.54146169266915e-05
"k6a",1.00076266707823e-07
"Vmax7",2.69970127801267
"K7",10.6858890304806
