"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,-9.29021825279563,9.0652504475115,0,-2.36108792678325,2.03877712638197,1.06052823715608,-14.125796289106,-4.1144227311356,2.07307749042804,3.71026143537366,2.68790903537862,1.80196113225175,0.88254400784005,0.913145737911266,-0.0146349547708129,0.857776568578029,-0.870213073987269,0.0735562937819441,0.0196506696088505,-0.0201952613990665,0.340546657870533,-0.154003270252111,0.0876884654772425,-0.00716032297440723,-0.0763525938729693,-0.119685662130682,-0.355989444833504,-0.54972601061938,0.273010208548641,0.801420078013003,0.473633009929988,0.979479313330887,0.484156478870037
"26",0.25,-14.463972915536,14.6952413662299,0,-16.1770600835447,16.3259080181723,-26.7610874133961,52.3429879213422,4.94518363878402,-8.07280027297812,-8.85120195892333,-6.35512012003664,-3.92317644897625,-2.16644514191449,-1.23354671450891,-0.401571117203877,-0.225175791829034,2.19613406968833,0.126518012933818,-0.0826954051920126,0.0832172387328196,-0.426121194879059,0.572466022865025,-0.118250797637387,0.131467111143365,-0.131787938951532,0.00663170221002624,4.07416396927207,-1.63347617592228,11.3531389758279,-5.57406468825446,-2.12538191717605,-6.12189875509687,-2.40108248160112
"51",0.5,-7.91673258346948,7.96617629630936,0,-6.00004641599761,6.0895068259248,-32.4245883626268,23.9160073723117,9.89676368340106,2.43252617449524,-0.458867746929076,-1.18372098352033,-1.01265327326217,-0.656458682293894,-0.375816394286674,-0.144858108273338,-0.0103406202580369,-1.22675530110383,0.00924791549229437,-0.0236792786680873,0.0237749008497731,-1.14717103559236,0.627989577882961,-0.558769277397175,0.133435851103706,0.531040462853246,0.426867009707773,-4.55831964348175,3.47171701796652,-13.4587056412201,10.1826931746377,1.20066136635254,3.06492756456606,1.24116714461902
"101",1,-4.64712862773342,4.65093064558719,0,-2.52923408228445,2.57874134043568,-25.9216175325285,10.6375757738184,7.79469663080667,4.29225102123782,2.05028756655431,0.806411757647951,0.278078893071382,0.0686164233654682,0.0187645203898537,0.00663775970318956,0.083586761838058,-1.75479276034141,-0.0128765179543923,-0.00552043879942232,0.00553018390150005,-0.999366263972234,0.491077314641361,-0.511487615447948,0.114882312831445,0.51475790938979,0.395063031031734,-5.11811420464525,3.57921829288199,-14.969814070998,10.6206917122594,1.58541670270109,4.19861139410735,1.80532804726602
"151",1.5,-3.50187145601077,3.51381236770409,0,-0.933997395576397,0.941739886373139,-21.903379962052,3.50663154877795,8.01051775690931,6.72898300307789,4.27085587801093,2.04418841422162,0.565799830341149,-0.249901108153261,-0.564120559315328,-0.645570682528327,-1.56616400577289,-2.08044989837308,-0.0220929653973858,0.00523324065859754,-0.00527097886051167,-0.994716504887805,0.408732511258558,-0.514459909066289,0.080716977531016,0.587810199303679,0.432811083196261,-6.34710070077471,4.1175114927875,-18.4280345671652,12.32079231908,2.22199593099218,5.98421086511253,2.1401872110989
"301",3,-1.35872084970967,1.36959483523857,0,-0.120037479523993,0.116016178600464,-11.9581709876329,-1.05524907475374,3.00148784810927,3.57186987714941,2.90562478216061,1.91983202119139,1.09581153284626,0.525126800801912,0.210709676828319,0.0421175506556404,-0.125869909617493,-1.33922155702493,-0.0108920555571834,0.00508599765725037,-0.00509186562071967,-0.493434489614586,0.220981111843904,-0.269222829924587,0.066183670576446,0.271682308672277,0.202781126050738,-3.13809091409745,2.04024436440842,-9.10278698723133,6.07864454359008,1.0911548776647,2.94448249737878,1.36968718580416
"451",4.5,-0.390927193924633,0.387411191145937,0,0.0126542847000907,-0.01970978619803,-6.38197458736567,-4.17611572508525,-0.529209998633817,1.81073695013856,2.61148345568163,2.44908950229289,1.90434714718701,1.29188059766081,0.805384146749188,0.459824332326608,-0.17566685624304,-0.99933671571284,-0.000284939853169817,0.00370835717111717,-0.00366851346724948,-0.198551029777505,0.129535696820698,-0.128784118718528,0.0726875987413084,0.0657214287237695,0.0562192331754752,-1.10800363660779,0.735449878536132,-3.20313109452464,2.11043417488455,0.37501981275978,1.01832646350108,1.01220187803563
"601",6,0.070715100861464,-0.0762546977974843,0,0.148962009857423,-0.154338564842815,-3.97363314498933,-3.9112639447545,-1.26984961878085,0.824831690501959,1.74392262240186,1.84913657219654,1.57695556564741,1.18338263887435,0.838825259241081,0.572190367939852,0.601522893929674,-0.674730204214269,0.000909681963504305,0.00263202174677346,-0.00259497975748431,-0.0780616421334202,0.0786632706969437,-0.0644812071364242,0.0593806975167921,-0.00361182658634163,0.00522846160094792,-0.298897308836032,0.218092460628316,-0.865166992936039,0.57384802826066,0.0861125358097015,0.237425354268961,0.681161007524578
"751",7.5,0.673937881122144,-0.676183733793412,0,0.358991700648247,-0.361026221164185,-2.31542925879646,-3.18441325386321,-2.19065680342023,-0.701406058877474,0.424490415502188,1.07231604405622,1.36174813755541,1.40086900127284,1.30282547894991,1.12348975148492,1.72933037307088,-0.411920161340174,0.000155111159607229,0.0014278132511869,-0.00139400402116182,0.0338873797378625,0.0470513859378574,-0.00690816544235417,0.0584715518866796,-0.0828255855353788,-0.0514617585596622,0.675378422186235,-0.346096190576128,1.94510197528963,-1.09885332042481,-0.319431821595995,-0.870560584217861,0.412253598475631
"901",9,0.737995279511211,-0.737507777001101,0,0.381076477589726,-0.382043351313532,-1.37417826722097,-2.49037461353363,-1.98441293698881,-0.902241084181021,0.0247295892790156,0.629969552780496,0.956487978595377,1.06708743967365,1.04410425581142,0.938783133326987,2.10014057094862,-0.222241257979761,0.000164534378485683,0.0009716963194073,-0.000949019246092872,0.0661470198846104,0.0213926342197135,0.0144489120934566,0.0429286918239152,-0.0888888963954115,-0.0573832142836406,0.803767479722772,-0.440710724079363,2.31216210380403,-1.36383589614297,-0.353676839439543,-0.962860237669005,0.220695903945356
