"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,9.95416205592857e-05,0.000101832591514535,0,4.41707103995996e-05,4.19243254841313e-05,0.0099316762130717,0.0002371500102355,0.000563262999732638,0.000575495455627339,5.87209873383165e-05,2.56094400616015e-05,9.91782947532426e-05,0.000100772289267623,7.6447003826063e-05,0.000224634149984074,0.00132911206817001,6.56570788510543e-06,1.14200402476584e-09,4.00645230411773e-09,2.52482959432465e-10,6.00470148173711e-06,1.2927276224346e-05,6.48105945897416e-07,6.26369262940538e-08,1.63353578008722e-06,3.70384103333551e-07,0.000179984401662483,2.46364908734126e-05,0.00038619521474876,0.000994039221085306,3.22148304265345e-06,0.000339260015705055,1.7957872765836e-06
"2",0.25,0.0006340361462048,4.63609997387653e-06,0,4.10169719017174e-05,0.000160847137528895,0.0157971523992183,0.00201351706947481,0.000130010076623585,6.75731126501083e-05,0.000174547967774232,3.79717821539901e-05,0.000172772300342084,1.05594561669964e-05,7.50666838971389e-05,2.57739002989208e-05,0.000455546300275103,1.87741899349753e-05,3.23025665191369e-08,3.6176899723433e-10,9.90917731437399e-10,2.85151923030681e-05,6.32258595588199e-06,4.83254810168805e-07,6.53335282309247e-08,8.52585866386683e-07,7.85081667676e-07,2.07131136342215e-05,0.000171952453365625,0.00153776972469528,0.00433022622869071,2.39821493743425e-05,0.000226759602126734,0.000163136734779073
"3",0.5,0.000246065560467017,6.24994300818312e-05,0,0.00010285873011854,0.000145067839100116,0.00170259262844603,0.00106910076736226,0.000816250890137998,0.000303472957797317,7.49661647101954e-05,0.000215938034887264,0.000442242830731925,1.47329203158697e-05,5.56438767507961e-05,1.17489637974213e-05,0.00308822400759506,0.000132061463788798,1.54709782039169e-09,1.73400232353943e-09,3.99786341953374e-10,1.25892109782179e-05,3.21856775921371e-06,7.41043535923665e-08,2.71680742186683e-07,3.97810548007219e-07,1.59955093048426e-06,0.000293324731664137,4.30143032279156e-05,0.00485375445324451,0.00185798032869686,3.90587416417576e-06,4.12876674714696e-05,4.19188200041487e-05
"4",1,2.10635425346782e-06,0.000473129199612212,0,0.000102966751981517,0.000134519018778916,0.0056912841000131,0.000924243176060918,2.02201157521976e-05,0.000628098382423785,7.88325810206071e-05,7.11978317947097e-05,4.48217891394784e-05,7.95657495963908e-05,0.000184061735461596,4.81900995314515e-05,0.00679712446308723,1.59184913056947e-07,1.10555466007671e-08,1.54946271513417e-09,7.02763380925504e-10,1.75608233950424e-05,1.06249318389569e-05,2.28650844324106e-06,2.47518076493884e-07,1.315338066894e-07,2.72813231541306e-07,0.0017209295088011,1.55506664053903e-05,0.00389174054485377,0.000649183725853608,4.08070030568499e-05,0.000267885270708805,0.000131864434630414
"5",1.5,0.000143751151457921,5.5577624299372e-05,0,6.89403092772975e-05,4.80675746790628e-05,0.00836628764117798,0.000151980780494865,0.000675665605313347,0.000197423120252898,8.12088910225363e-05,5.6796478323911e-05,5.13809731440723e-05,9.75385265126211e-05,0.000163527255890284,2.02652859684859e-05,0.000686518031346593,0.000245206206386412,1.6049776115148e-08,9.94339878542332e-10,6.08293824515562e-11,3.77748000591834e-07,2.33561305103513e-06,4.85525149734747e-06,3.9901315426613e-07,1.05119517982934e-06,4.77442811339521e-07,0.000903871694364795,9.17434784603584e-05,0.00148184524636058,0.00177478652900717,2.64713420625486e-05,0.000281219740635985,0.000103061468893846
"6",3,0.000224412140346115,0.000106459125162049,0,5.20768632771651e-05,6.57863697964578e-05,0.00832780744415111,0.0008507538313708,0.000717903749247578,0.000219636846224126,0.000386182372921144,0.000214114916337107,3.52779871567474e-05,1.94448456812803e-05,0.000159083736544871,2.2034112925912e-05,0.00615637886877504,3.21877630613822e-06,1.17330856318997e-08,5.1179594124538e-11,1.93057167374978e-09,5.9414306838354e-06,1.49476585901086e-06,1.17362137249947e-07,1.48124634732689e-08,8.94449738806671e-07,5.05836098361946e-07,3.24354560133444e-06,0.000128890072599193,0.00320524657881921,0.000711309060009152,4.16697492853687e-05,0.00103157370644555,5.11265208905296e-06
"7",4.5,9.1595532202259e-06,0.000462714610400669,0,4.71358377202428e-05,6.71426645254974e-05,0.00287103242237578,0.000526671305032779,0.00128771976305213,0.00100620545986532,0.00147261127683737,0.000366522010537719,3.0634629091829e-05,0.000424930490426074,5.04291285189678e-05,2.10673077497615e-05,0.00224034379078395,6.26480702274051e-05,6.00641373136436e-09,2.50410054960972e-11,1.32712298308958e-10,1.21103160644263e-06,2.10867823758973e-06,2.18542689389929e-06,1.35332345498797e-07,3.73234329794127e-06,1.87037242610149e-06,6.92178841652056e-05,1.88314326283936e-05,0.000537743251195689,0.00110807861735233,6.80773902566947e-06,0.000311960286946357,9.66159380819867e-06
"8",6,6.62261067563357e-05,0.000131984776604113,0,8.06192307251032e-05,0.000197149363707149,0.00160362863454663,0.000359306502845172,8.59923957447111e-05,0.000990355873581459,5.07030313767627e-05,3.06713103592839e-06,8.16791715922904e-07,0.00091514485962523,0.000216366320132605,0.000122677883600773,0.00384230787679397,1.28469291140621e-05,1.18483928904894e-08,3.87434041841451e-10,4.80479645642901e-10,7.25104474088243e-07,3.76452618687395e-06,5.96626622359613e-06,1.61453268356753e-07,1.31857758944028e-06,1.43280498643866e-06,0.0010253480171036,0.000174491645604277,0.000326683547280668,0.0011774940977824,3.34397295896241e-07,0.000948030429612752,9.49750507888086e-05
"9",7.5,0.000172553627495497,9.85022650470826e-05,0,9.147156376844e-05,0.000123877582362721,0.00141742704656372,0.000135263868918175,0.000283015971283061,1.43315925640896e-05,0.00015335860226056,0.0003570462568198,0.000183552651357598,9.43613835653419e-05,4.56266797461219e-05,0.000202783116773474,0.00168160468008883,2.20295708062786e-05,5.67107658149374e-09,5.69488084401315e-09,1.90390628192539e-09,1.22857191719034e-05,1.09973022627361e-06,1.05220114293569e-06,1.83580118485954e-07,2.68187225474665e-06,2.87180538530845e-06,0.00015643285270235,3.6074911854413e-05,0.00246410530600053,0.00193715454975942,8.10722874729103e-05,0.000311420415155514,0.000168066285199023
"10",9,0.000326628379367479,3.71024854407791e-05,0,0.000173758470328542,0.00019133276835393,0.00965308130031313,0.00046514974963273,0.000744980088135361,0.000692327450780436,0.000147488310801671,0.000418068091534692,6.45676080979036e-05,0.000106925794568044,4.70902090882502e-05,8.55833219183246e-05,0.00913489492950225,2.93442432143348e-07,3.89160567830959e-09,1.09534667415844e-10,2.18655515768209e-10,8.34242229443601e-06,1.68264263909808e-07,2.04200402180199e-06,3.76970487970257e-07,1.41510173412323e-06,3.68744650270274e-06,7.03491262301723e-05,0.000249340517495606,0.00106186738041798,0.00293629128072495,9.1922526351717e-06,0.000163432446316881,0.000226940365537897
"11",10.5,0.000241454377984188,0.000379354127590075,0,7.83199378455183e-05,3.84414184055177e-05,0.0156703049729926,0.000255984020528925,0.000287395225212983,0.000225069469645512,0.000315934390539213,0.000209324018628178,0.000531610025060825,7.05605729293289e-05,0.000190472386012252,4.19677701759852e-05,0.00693873416031852,6.95379680349707e-05,3.73917962780671e-08,2.20381007439356e-10,1.38746295362858e-09,9.06687139555791e-06,1.88797697670042e-06,5.44210012444583e-06,3.25806756722835e-07,1.09479170392818e-06,1.16419769374928e-06,0.000335566308524894,0.000118388355640411,0.000563847090194951,0.00525456237874058,7.35508768487028e-06,7.33011539599393e-05,5.90917091305876e-05
"12",12,0.000103086570538682,0.000324851803067616,0,4.35312708001741e-06,6.38352476953664e-06,0.0212097478184427,0.000401465155681939,0.000240037868880137,5.34815187820724e-05,1.98496638831025e-05,0.000208204510156745,2.82766969267085e-06,0.0004364023749701,1.81649683503361e-06,0.000316623019005971,0.00176780245691072,5.61718928959357e-05,7.02595656478135e-09,2.52953278942737e-10,4.53161946046172e-10,9.21883483628352e-07,3.57793500101969e-06,1.10533097018418e-07,6.39675686453912e-07,2.50218194343171e-06,7.66204664050243e-07,5.09916646842733e-05,5.60737063675874e-05,0.000636861866599349,0.00353068514726792,2.79532671434161e-06,0.000172150433336528,1.78067417706938e-05
"13",18,4.20764329468245e-06,0.00016351060014908,0,1.8230767771898e-05,2.42177776075924e-05,0.00597027109661558,0.000425248409357233,9.25259633520408e-05,0.00101034310319999,0.000275825833661905,0.000108610085446737,0.000150791109319235,0.000273434668946803,9.27490364769435e-05,5.27912171245797e-05,0.000669577628706451,0.000125789630944268,2.45702124906398e-09,5.85099955758359e-10,9.36257854028433e-10,5.56413362854812e-06,3.30842240874431e-06,1.13700352116781e-06,1.30478128412425e-06,1.18412098338408e-05,2.7498526907652e-06,5.25842184396251e-05,5.01910175572972e-05,0.000124757184991228,0.00124723075974736,9.46847310054497e-06,1.6173623849413e-05,2.89142575661123e-05
"14",24,0.000137565249105933,9.7905678205855e-06,0,3.21442520664217e-05,8.32713599638785e-05,0.000686507877514208,0.00105332324300721,0.00023258725720914,0.000657409703348359,0.000318497216807844,0.000310913207150682,9.37870800111346e-05,1.90019171351971e-05,0.000380600964934213,4.04384662063313e-05,0.00240360548565263,5.47185383559765e-06,9.79663198957346e-09,5.5269728863356e-10,6.19061202311783e-10,1.82138193881053e-05,3.83316410532999e-06,2.82802200284929e-07,2.47998760429858e-07,2.27993922961404e-06,1.15766401536235e-06,5.68528343190052e-05,0.000163847535569548,0.00607086546614101,0.00121940897446562,3.41880991700223e-05,0.000104251823367649,3.2808048357824e-05
"15",36,0.000227441875794524,0.000260115179313962,0,9.29151501403788e-05,6.1703867735817e-05,0.0269000899253162,0.00347894132969547,0.000457042812822394,0.000376413053486163,9.11538902676496e-05,0.000480859734163786,2.41065277045061e-05,0.000178273438124775,3.98710704617363e-05,4.03674834946604e-05,0.00174566400916621,7.73855947299337e-05,3.23911855201918e-09,1.82304131396805e-09,8.96247734654609e-10,1.08986596443311e-05,7.64244362068274e-07,3.48511348942549e-07,2.52264644981844e-07,3.05281933268416e-06,2.347501189783e-06,0.00107979114802944,7.91220643386839e-05,0.00487654972068454,0.000438011521105016,3.80481085813431e-05,0.000637160448676284,7.53404006423968e-05
"16",48,6.44276164261911e-05,8.16473096238092e-05,0,1.71726712313683e-05,1.25888208922843e-05,0.00597845954006177,0.000863648036485058,0.000122432594586142,7.89992258519913e-06,0.000273282310923013,0.000113077897093729,0.000238123778506071,0.000124776225508287,0.000141041075736715,0.000145336726565827,0.00514572249177335,3.05403149979763e-05,6.58155273925364e-09,9.66962257128304e-10,7.61239614855733e-10,1.09379393814437e-06,3.39323209954651e-06,2.10093900622557e-06,2.59529475375422e-07,1.00918509648693e-05,1.92547213740124e-06,0.000295653302657241,6.94255705370159e-05,0.000417215589975699,0.000183718041206497,1.25757298557571e-05,0.000275624909168439,9.70055040736377e-05
"17",100,9.20894425344122e-05,8.88548589560234e-05,0,1.93717566744505e-05,8.04843182191758e-06,0.0064038801550501,0.00243111156864928,0.000606563086495132,8.9362036296278e-05,6.51322419585802e-05,5.15108532346731e-05,0.000680023400436307,7.8286507207346e-05,0.000230102637269592,6.49933904568544e-06,0.00869881114861892,2.97228951248988e-05,3.15310491650795e-09,3.54919212009832e-10,2.15272618357014e-10,1.04567260824188e-05,5.03903484557472e-07,2.60904734513661e-07,1.86139296081712e-06,3.96690444082592e-07,2.22850250310354e-06,0.00049738545719229,0.000179582255068696,0.00137332435640125,0.00108422958589771,9.8914120959808e-06,0.000235654336664895,9.89305734286648e-06
