"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,1.39150899526884,0.132628500257137,50,0.675929817546988,0.513885514842183,8.57106758180032,-0.217295787298077,0.353300455088742,0.294789297151218,-0.0298550787120313,0.08050514614814,0.181538470825446,0.469758788583462,-0.249356459807413,-0.762942783869922,4.9380464934913,2.67271923841858,-0.00034350957053516,3.77261110586569,0.00033093753770236,11.1233051543064,-0.00344870341457861,23.9710318946073,0.0139072545629378,0.0633220218970291,-0.0441193924357193,8.13760546911432,0.240995272102698,19.2043123904754,1.44185284483627,0.186784370203009,0.0967318823933539,-0.308194445934788
"2",0.25,1.44294623007667,-0.0502754472299367,50,0.849000544187937,-0.0982933246672579,6.81310791993984,-0.0349267613559687,-1.09954867466817,0.771123770606277,-0.679283828367345,0.473671655214913,0.00984156125332554,-0.166961908263138,0.434879636756096,0.0813324183340609,-1.67308278563452,2.96336473453867,0.0016247550397631,3.77038934747229,0.000163736186659964,11.0672273948,0.0140004696242209,23.9447946265789,0.0118532862186782,-0.0279589391695495,0.00928377336774661,6.92074122361588,0.466872682158885,18.9593436533549,0.533233471965277,0.222129248662965,0.376032205806935,-0.0608236970986946
"3",0.5,2.35747811524505,-0.0384413569433775,50,0.954227834356206,0.479029127319829,7.68109906305126,0.0937994221111227,-0.721864493653137,0.838762845911847,0.275180975675312,-0.976257040668589,-0.767934402453703,0.319876213238419,0.257167618112544,0.385365515113274,-2.79101120436908,2.78275382018945,0.00649846099931002,3.77122339399658,0.000316376454930182,11.1589324202795,0.0208432211936165,23.9576203079328,0.0267417867254239,0.00695097757017156,-0.00930247119480854,6.72651891199337,0.40755174180087,19.8146414355325,0.126386397638757,-0.0591423313261989,-0.20370319944061,0.172968787817569
"4",1,1.06376654461331,1.34698688344771,50,0.191236902987797,1.34572057496339,9.03096908583121,1.97478010945955,-1.70323440618447,-0.514361609154599,-0.0295537865725333,0.0348318598733169,-0.0890903484836563,0.0411822118138311,-0.34261820440131,0.140674075164743,3.71130628320904,2.58343855713884,0.0193091531907255,3.76943741948337,0.00296072532715662,10.8761850462281,0.0849381217183263,23.9521236547511,0.0180764440079975,0.0534360079381512,-0.0457732821838422,6.70989210064923,0.525788928579579,19.3457945965614,0.0186014757732639,-0.0758052451186215,-0.690066022175783,0.326665061019364
"5",1.5,1.18604297234176,0.827147088888399,50,0.127074262459255,0.9371563241537,6.67835666780173,2.60057102132321,-0.39940025582027,-0.0941583559568893,0.155316165609797,1.08917558082699,0.182715092328672,1.09856129212599,-0.0109454508880868,-0.0697072681594071,2.70087296772386,2.39435358723222,0.00386988122566453,3.76841661912248,0.00474633046599941,10.7893185266951,-0.0115196232277442,23.9613225193135,0.0340022608578096,-0.0145899365432184,-0.0287077521724119,7.38523512281359,-0.282886727033328,23.5831779857482,1.31452067275197,-0.0270382462308785,-0.542870599160608,-0.100728471805306
"6",3,0.0696980760488969,1.24399850565058,50,0.169864128022044,1.37833485050393,8.34435137620254,3.00806286305821,2.01933025049497,1.57799189064925,0.0846974092007171,-0.139142242923295,-0.405618187004353,-0.0446625292004306,-0.278236058416111,0.251078363786152,0.45083402380741,1.99082370102526,-0.00137117646564516,3.76916892560946,0.00219978915374383,10.7402049108403,0.20283745955405,23.8445087010556,0.0132922184128305,0.16457484674778,0.117907386810935,5.35469600331605,0.426316410256309,16.8265382416467,3.60701438044088,0.202915135201315,-0.388946416482477,0.700233989194482
"7",4.5,-0.111010088947459,2.15528384168106,50,0.0534931591726328,1.17372093956602,0.242835045798786,4.97373285708766,1.8063807664398,1.35767322255416,0.732549608349029,-0.563847941902312,-0.316364604669175,-0.519791541647716,-0.155274932998938,-0.423417632889257,-0.201901092929217,2.29851948363296,0.00119653095944694,3.77227312393867,0.00100902495857254,10.5030590821456,0.0667677807909574,23.8445985187999,0.0237477713877161,0.216241215011835,0.0720887975202393,5.59425545036334,0.764569822701528,15.266491928575,2.69509126476,0.54887430766992,1.23499390292415,0.504613948707399
"8",6,-0.767201606780969,1.96761984882699,50,-0.278159403585118,1.59028202732035,1.61856492370284,1.90984739382052,2.89482163413356,1.01438459048852,0.986117400308496,0.267857956872979,0.692916109172692,0.0420949223629811,0.303231065996299,-0.199691306222389,0.737389344058508,1.62310733501103,-0.000869409691420597,3.76898163918596,0.00125163033350787,10.5428131869779,0.201628209828778,23.8060143034562,0.0581966786051208,0.264273317802834,0.131473590687513,4.65119167371944,1.97706261798586,15.0652162774104,2.75219718570964,0.775653311132245,1.88077501741931,1.09609089546917
"9",7.5,-0.402505353833584,2.40821201829016,50,0.187448864607805,1.08063770956911,-1.0973904124002,0.733672282220797,3.61940531668931,2.65693873877102,1.77115139101684,0.744227912388596,1.35122679720312,-0.125295605890649,0.465261985499811,0.0262773535455179,-1.70423317959864,1.98227071603006,-0.000846770406569278,3.77090874020591,0.000476625369514116,10.6392684397466,0.209153560175905,23.7594252740756,0.0662521367777643,0.213036960887503,0.189193181976813,5.33448226400728,1.87993356140893,13.9486717752913,3.89684826417123,0.738312418192059,2.87811606402404,0.426174138831082
"10",9,0.238957372290786,2.27353022650787,50,-0.411920789185728,0.889869769835052,-0.287804336141136,2.90957339197368,1.76024946142063,1.63772068940106,2.89295565504795,2.29209927987223,0.00445119893502965,0.470558269281923,0.0695204763422435,0.260181635691926,-2.84347081201009,1.74538137030618,0.00283696141250061,3.77201243246691,0.000551551525259531,10.5279110456912,0.345635818758825,23.8192329389647,0.0478229718886439,0.223664432193618,0.173694797189622,5.74879063675664,1.31622521565857,16.7598138617549,3.36718845814579,0.868902371283608,1.76682294451548,0.226238217074105
