"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,0.210365070517637,12.3721644840862,0,5.80796361931224,-9.89215097013182,39.9159748950257,5.84319428836355,-46.7139211511167,29.2160020761123,0.691008013533084,-3.04520715948424,-0.258853970147611,1.26432143302666,11.9710418906481,1.68874541241408,-57.1921258403614,6.33933961271627,0.146286322497435,-0.013897874395763,-0.0402729631453451,0.773329523660493,0.551058825916434,-0.501809746793924,0.00343552795029328,-0.667835032666719,0.655455296479692,-23.9796823434872,2.16310813837745,-39.5861532172326,-13.5647680385163,2.38341238945435,1.68117350405417,-2.97548788376508
"26",0.25,-14.7376336601202,12.226763979442,0,-15.8582312164314,20.9901377590938,-22.3156429335774,57.2750264175508,3.83569837813102,-14.1820522491464,-0.358517611053336,-3.45774913582025,-4.4064172142551,3.96007971752919,-9.34906955283232,1.13868372143028,31.5405797850844,0.301362990680509,0.159971542134984,-0.055632136962025,0.0891546769695471,-2.55769367349146,-0.124803497484262,0.137723887817742,-0.0188982138547363,-0.301002175041578,-0.392702237425321,6.3355444539237,-7.31348205781795,16.5340768002622,1.23911145931613,-3.53057551369193,-10.4326071885665,1.43035690576764
"51",0.5,-9.53549985950675,7.90251429800359,0,-6.42575251065025,7.36256125305612,-32.0420663847916,24.4347133216801,11.765474708786,-0.109267277401182,1.5954681375728,0.708223020091769,-0.438705969721204,0.800168602998502,-2.76915652609399,0.0376051555893292,10.1750653200699,-2.15597967636549,0.011547868812847,-0.0176987023867703,0.0251807244622277,-1.93152285254072,0.481599754569602,-0.432563264837427,0.0673769178972999,0.577093737342398,0.253476169465573,-4.31336678577576,1.33062593428328,-9.2213318584129,11.4405423763812,0.743119331427011,0.990083770716771,2.45210394586131
"101",1,-5.89056758177797,5.03975043742333,0,-2.95745507318074,2.95892252188035,-25.5474177725681,10.4024067106465,9.63694309035693,2.93309811461778,2.35866944017743,2.03369282048146,0.868039494171996,0.120695858951581,-0.637199933472485,-0.0105273918742446,3.6226535020728,-2.24143435210644,-0.01598419900315,-0.00483210798396527,0.00601008139641162,-1.30076491758402,0.474335316596887,-0.451863652447315,0.0854975050577694,0.577754231189061,0.323027199626548,-5.09571625490235,2.83610104106845,-12.0815354568116,10.3145482924213,1.45409605893439,3.2983168908883,2.07955406470887
"151",1.5,-3.85096018762165,4.01143671896187,0,-1.22051160800722,1.06572424254603,-21.8501224829781,2.35274805043417,9.93727322540616,6.26426795639284,3.33095894936437,2.77284529982311,0.701731876350697,-1.50330524061956,-0.108692805972033,-0.381026618375267,-4.22134182882672,-2.2632699622358,-0.0284300573922857,0.0032690801221591,-0.00485751897751074,-1.01587611057674,0.469128108358044,-0.490181505490739,0.0761366833215982,0.681133500687207,0.427694473844029,-6.20842919207032,4.13790802616032,-16.7507968176928,10.0960533725281,2.46167124967316,6.00694851363168,1.87311985509034
"301",3,-1.42108896685958,1.6891265087311,0,-0.196180759487782,0.189195828204536,-10.4073956863662,-1.42060058775817,3.86895249063279,3.27618815694342,2.31601387924718,2.16391018627393,1.02047195542168,-0.343721949953718,0.529580896958981,0.250829343883791,-1.61301943715263,-1.36293017256905,-0.0135097431970259,0.00412314276632131,-0.00483644846604146,-0.438426414454796,0.240169955442349,-0.263042866716745,0.0719655553353855,0.309861718448656,0.216685835241079,-3.01868253601612,2.23139298250352,-8.46322813131906,4.7192835347678,1.24255969437381,3.19667965459058,1.10933498334209
"451",4.5,-0.2971366206099,0.637167665712202,0,0.0244900720578894,0.0676251734541555,-3.25896735468123,-3.45513784473583,-0.364745135690292,1.33836090259543,2.44156278908492,2.59982216730326,1.8158803084834,0.857671016693401,0.966327668901923,0.536381044164619,0.9006912302848,-0.987617859167012,0.000741632190480045,0.0039502221693688,-0.00309235614062448,-0.135308391810085,0.0875451674348937,-0.130526769503092,0.0831727255760292,0.0548550677883508,0.0850987116180479,-0.870984465917601,1.11046820275251,-3.37890746955694,1.58840909732705,0.410755090226034,1.31163701020642,0.63989452066926
"601",6,0.134750048643009,0.088268501327704,0,0.164973913577116,-0.111610436593468,-1.31540288262866,-3.19986984765519,-1.29052181214018,0.430292482170191,1.72598247158251,1.9466707057586,1.57872880422089,0.973373348175457,0.906212641129431,0.609006053091875,1.78861827997405,-0.661986784180613,0.00234432596936569,0.00301100666710852,-0.00223123608700617,-0.0199655940065213,0.040591627547909,-0.070824997209229,0.0669706532337305,-0.0285297496676884,0.0290315335451652,-0.0995328916264526,0.530246235587839,-0.877894321014594,0.403533220279861,0.0837268174531669,0.527134503219617,0.389776287346044
"751",7.5,0.481112116165666,-0.540472120110103,0,0.442768281227406,-0.376190424181022,0.152723758183759,-2.66839285875431,-2.33064177775821,-0.999798300481913,0.698399654666559,1.05536571509779,1.48329119320445,1.44887281342249,1.09377015506706,1.14060539378052,2.66673893108849,-0.353662390905507,0.00142613396498635,0.00195084316123584,-0.0016126023180893,0.0879317642610289,0.016965034982025,-0.0140107332562422,0.0612128667203046,-0.123562157940876,-0.0418515690534804,0.704815760070865,-0.249319979909624,2.63982810866992,-0.812983294723235,-0.38652531947414,-0.707160226056658,0.3077601141942
"901",9,0.585245916950829,-0.675466856105977,0,0.441516787427701,-0.409928576256657,0.518445233453235,-2.13526377345841,-2.1671526664151,-1.11205883773069,0.253583346048858,0.573280709875279,1.04791763761913,1.15597410658874,0.853536337341088,0.953327354415945,2.85207239879137,-0.179149653045219,0.00136681377115624,0.00141085636951033,-0.00122023597042486,0.111770522270405,0.00255016740885461,0.00716336905526305,0.0444948681865287,-0.123949633721254,-0.0509925530670918,0.794500083580729,-0.385359288145093,2.89019295650128,-1.03129367229693,-0.415244812760451,-0.795548379333155,0.180532969413894
