"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,103.724862568406,5.88360626714885,257.156370796449,0.157703614583589,16.6075350220855,277.035927599491,11.7389413541157,10.4054108522638
"2",0.25,99.1506691876636,6.49939105623996,281.217272182255,15.7276835659216,10.9252856999984,276.702827868308,10.2437002808617,13.382073345429
"3",0.5,95.3564901486865,-5.48254682129042,267.975844538709,6.70821448087557,18.9266540806804,291.537739130461,12.4286090708482,10.7951762088024
"4",1,87.8817205390133,9.51063730760745,274.859761170008,16.4512560873416,3.24461219795038,277.895823718535,9.70675685081225,10.4281343150317
"5",1.5,83.4584423904253,9.88699615070491,282.469874809883,12.2138773812894,2.46834510036036,276.484191665275,7.82301792193606,11.386187399703
"6",3,69.0584340264186,0.0987242220803637,301.112511066398,7.84782235881265,24.4097774556656,276.764967161833,11.1230045661764,7.93001440145524
"7",4.5,103.492495757467,14.4597910555162,283.887338264382,7.71954630007976,24.2915411655081,283.214492055028,12.2516880745744,6.78730323341551
"8",6,90.9326170868853,27.7541750205219,273.079134419301,8.15277220712613,3.80814146362302,282.553324937151,10.0082005673292,7.8208231399518
"9",7.5,68.604183981763,13.4958360332174,287.696243986767,7.64371406384022,-2.42329836783715,280.7360790952,11.7909987846391,10.1260289566778
"10",9,90.6167159851106,20.9304061796055,269.944429532552,8.41613103394453,8.54249573665311,282.642252165843,11.3272151460527,10.9876621664666
"11",10.5,71.2619883074694,29.853854587179,280.781307899033,6.73049241328918,5.1250210090827,273.896562622905,11.4761252142353,14.2034404656996
"12",12,82.5249193281403,25.3332186234886,265.135097255084,3.93363225709445,4.94166110780519,284.0706479208,10.8604407817,11.8452722516547
"13",18,73.3574083451615,20.8017101555167,297.609131784419,19.359445433663,9.54161468858729,280.313646094107,11.6078831135071,11.0897015250005
"14",24,63.7436498943847,27.2326598211574,296.295542653195,15.906786338729,0.475625387752704,277.66724680722,12.4970425553364,11.5286722146778
"15",36,65.3175356255643,47.250811043015,281.323562608983,22.5240675572431,12.5317350473742,287.567424741059,17.704114124198,6.54243688432528
"16",48,63.5091694136634,37.1051330264522,283.411775125298,31.143843937874,19.8226253139187,269.364392650959,15.562994305202,7.61352277916602
"17",100,20.9752887635724,84.0778665587635,182.04431342413,42.1799690602285,64.3909267768065,247.037505052385,25.8352596897578,23.4192809786064
