"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,88.425763598592,4.74886254455008,276.356090006772,10.4455309517158,5.07239724329567,280.133315439708,7.68347608633975,10.2609192740069
"2",0.25,98.5338060107979,5.47448269522261,257.28497635818,14.8686683099963,14.5563471702745,281.869208983947,11.8489959754801,9.8024020336028
"3",0.5,94.9284418039051,5.86016563663585,253.37103105903,13.3088053362901,10.8609066561183,282.0271911081,13.6647586845085,4.41896809882349
"4",1,75.9986193733059,16.2831099056649,254.393772617589,10.9876062373281,20.1953332604517,272.17179804434,12.5087077358093,7.54744187245475
"5",1.5,66.2717690530891,28.423332219753,295.403661858577,5.48981839961777,6.61975152360332,280.116203470231,7.52063085699753,16.0847672858202
"6",3,78.2733983593692,20.3133237639174,257.082803428719,11.6018122775189,12.1427448913838,287.812408528038,4.29654487286471,11.5120738694042
"7",4.5,75.9402310736365,17.3700734801806,266.626515107428,21.0483323793467,10.7952455744469,275.890522114237,11.2243381749984,11.9108631010721
"8",6,82.3003222637036,18.16812341041,296.415367128974,3.12849903721848,2.74207178402896,281.73876877527,7.21206057461227,12.9541031469623
"9",7.5,86.4895564375513,17.2993095718743,269.81068020875,6.25267854938171,11.5899170899116,278.268590768436,9.98377119503076,6.2722956925416
"10",9,86.9048085812961,16.573423274601,272.709784148415,19.7561343960695,1.1130393630822,278.387108026865,15.0735292001014,11.4480539443688
"11",10.5,86.4242584255694,17.8195954583042,272.489678000054,-1.78048764573628,16.0341695427864,280.672477006918,10.2726731014905,8.63532873164185
"12",12,86.713652167626,25.7825498135296,271.440176337413,14.5042532308495,2.15849491678299,280.131579386183,13.215982377914,9.33692739787525
"13",18,80.0179136084776,18.0480559383428,269.774378275352,14.0215399004984,11.4701954344812,276.691689296785,14.283626060934,8.11702326734757
"14",24,51.1205013143259,50.9467062424413,258.396128116752,6.59923628608965,11.2551968538423,274.665420376851,12.8012301290598,7.35797271145006
"15",36,76.4373396108291,38.0907391171618,253.812711311846,19.2006197484639,17.4741740506027,279.263051119927,11.9429955049018,7.46752448411835
"16",48,25.5818345665379,41.6956381968209,238.277896069554,12.0763854862995,14.7442595285292,286.590970915265,14.0519654280376,8.18088892265445
"17",100,4.88890760081691,79.1185555696203,189.626299905643,53.2225066994076,51.4768782601378,255.787350648248,26.1395309691467,18.6646213027113
