"","x"
"KCAT",0.0024133655042884
"K1",7922.95535384848
"k5nc",1.89105975441131
"k5cn",0.210204239831776
"k4nc",0.695462982007871
"k4cn",0.184649426985018
"k2a",2.71154329712121e-07
"k2d",2.07727266871061
"k3",0.00102880653791475
"k6d",8.03623259162484e-06
"k6a",0.000375773196095139
"Vmax7",3.32062281634203
"K7",968.520161068718
