"","time","MKKK","MKKK_P","MKK","MKK_P","MKK_PP","MAPK","MAPK_P","MAPK_PP"
"1",0,89.5671080558739,8.50124009159554,286.097439333733,10.7689505948892,14.7574842428861,278.403677860882,9.57001067040343,9.71545619726479
"2",0.25,87.5775676488284,14.2231205942623,275.640774823375,10.8897522496019,6.30880951545261,279.907854617615,8.59456300033597,9.44084162913184
"3",0.5,92.2727726950611,5.63876059906461,282.86813456195,11.3923444473114,9.37894401579667,280.416267128007,8.9683722307376,11.7026043855476
"4",1,88.7206480662077,12.0655427568904,283.919700287937,9.1994424233862,5.92941328177701,281.902750363932,11.7859265847668,8.75091728662396
"5",1.5,86.5879946564916,16.0465315178963,278.732785066025,10.6356051792715,10.2991854208428,280.308589727245,9.93587524793171,10.0824148234967
"6",3,91.7720652907222,15.3986655334021,277.532995134926,10.1156295845069,11.5267758678032,282.719463220926,10.4336016431508,10.8973773329326
"7",4.5,89.3380181073365,14.255894257241,280.300522329277,9.19335485429658,11.6906211871107,280.91953250008,10.4390860470231,11.2540945408837
"8",6,88.4919713567855,8.6213290198242,283.032872042626,10.1076276220809,7.48078971135405,277.656935913354,10.8527397609935,9.75277158695505
"9",7.5,81.6031379106199,21.9036505644943,281.181431149452,11.1204431941726,4.96465653469673,280.175949886622,9.78097291900008,8.57018852463456
"10",9,84.8026596732602,19.3204855188369,277.484702501985,13.7410303489082,8.44519736732301,279.143065138056,11.138596497486,8.87384787108318
"11",10.5,74.6401811497701,21.6882225389868,282.735340425236,13.7985386885071,9.09144271467412,282.010253325491,10.710307051554,8.92439381333975
"12",12,83.8970930302935,23.472151599082,281.639832886401,11.1196146182816,9.45662582578853,280.342115921147,11.8033364626214,9.67123118980027
"13",18,76.5658050206628,29.1848300737131,278.081194461834,12.8167571586657,10.5766009494534,283.157610552455,11.2519122911888,8.0306806719442
"14",24,69.5838063265117,34.5730201363375,268.676317703163,17.826335794522,5.53438453317991,277.76510104103,12.776125132769,7.6014698229938
"15",36,57.0946660838714,49.0269126015455,272.211173658369,16.7956351343932,12.0622882241472,279.548773811173,11.9605198755302,6.66187137514824
"16",48,46.4727896979375,51.7442735673024,256.236493284417,23.857220422982,15.7413502368167,279.385162316235,12.4432935196044,8.07064632345011
"17",100,21.0814164096195,85.5791083880821,195.810712720615,44.5818244011266,54.5936598048321,252.319138548977,27.1512955856814,20.5094511349125
