0,100
3.8003e-10,100
7.6005e-10,100
1.1401e-09,100
2.5755e-09,100
4.011e-09,100
5.4464e-09,100
6.8819e-09,100
1.0785e-08,100
1.4689e-08,100
1.8593e-08,100
2.2496e-08,100
3.7873e-08,100
5.325e-08,100
6.8626e-08,100
8.4003e-08,100
9.938e-08,100
1.9793e-07,100
2.9649e-07,100
3.9504e-07,100
4.9359e-07,100
5.9215e-07,100
9.8847e-07,100
1.3848e-06,100
1.7811e-06,100
2.1774e-06,100
2.5737e-06,100
3.0075e-06,100
3.4413e-06,100
3.8751e-06,100
4.3089e-06,100
4.7427e-06,100
5.1765e-06,100
5.8254e-06,100
6.4743e-06,100
7.1233e-06,100
7.7722e-06,100
8.4211e-06,100
9.07e-06,100
9.7189e-06,100
1.0772e-05,100
1.1825e-05,100
1.2878e-05,100
1.393e-05,100
1.4983e-05,100
1.6036e-05,100
1.7089e-05,100
1.8203e-05,100
1.9316e-05,100
2.043e-05,100
2.1543e-05,100
2.2657e-05,100
2.3771e-05,100
2.4884e-05,100
2.6116e-05,100
2.7349e-05,100
2.8581e-05,100
2.9813e-05,100
3.1045e-05,100
3.2277e-05,100
3.351e-05,100
3.5029e-05,100
3.6549e-05,100.01
3.8068e-05,100.01
3.9587e-05,100.01
4.1107e-05,100.01
4.2626e-05,100.01
4.4146e-05,100.01
4.6056e-05,100.01
4.7967e-05,100.01
4.9878e-05,100.01
5.1789e-05,100.01
5.37e-05,100.01
5.561e-05,100.01
5.7521e-05,100.01
5.9432e-05,100.01
6.1343e-05,100.01
6.3253e-05,100.01
6.5164e-05,100.01
6.7075e-05,100.01
6.8986e-05,100.01
7.092e-05,100.01
7.2855e-05,100.01
7.479e-05,100.01
7.6725e-05,100.01
7.866e-05,100.01
8.0594e-05,100.01
8.2529e-05,100.01
8.482e-05,100.01
8.7111e-05,100.01
8.9402e-05,100.01
9.1693e-05,100.01
9.3983e-05,100.01
9.6274e-05,100.01
9.8565e-05,100.01
0.00010149,100.01
0.00010442,100.02
0.00010735,100.02
0.00011027,100.02
0.0001132,100.02
0.00011613,100.02
0.00011906,100.02
0.00012447,100.02
0.00012989,100.02
0.00013412,100.02
0.00013835,100.02
0.00014259,100.02
0.00014682,100.02
0.00015105,100.02
0.00015528,100.02
0.00015951,100.02
0.0001638,100.02
0.00016809,100.02
0.00017237,100.03
0.00017666,100.03
0.00018095,100.03
0.00018523,100.03
0.00018952,100.03
0.00019444,100.03
0.00019936,100.03
0.00020428,100.03
0.0002092,100.03
0.00021412,100.03
0.00021904,100.03
0.00022396,100.03
0.00022973,100.03
0.00023551,100.03
0.00024129,100.04
0.00024707,100.04
0.00025284,100.04
0.00025862,100.04
0.0002644,100.04
0.00027131,100.04
0.00027822,100.04
0.00028514,100.04
0.00029205,100.04
0.00029897,100.04
0.00030588,100.05
0.00031279,100.05
0.00032118,100.05
0.00032957,100.05
0.00033796,100.05
0.00034635,100.05
0.00035474,100.05
0.00036313,100.05
0.00037152,100.06
0.00038183,100.06
0.00039214,100.06
0.00040245,100.06
0.00041276,100.06
0.00042307,100.06
0.00043338,100.07
0.00044369,100.07
0.00045652,100.07
0.00046934,100.07
0.00048217,100.07
0.000495,100.08
0.00050783,100.08
0.00052066,100.08
0.00053348,100.08
0.00054965,100.09
0.00056581,100.09
0.00058198,100.09
0.00059814,100.09
0.00061431,100.1
0.00063047,100.1
0.00064664,100.1
0.00066728,100.11
0.00068792,100.11
0.00070856,100.11
0.0007292,100.12
0.00074985,100.12
0.00077049,100.12
0.00079113,100.13
0.00081786,100.13
0.00084459,100.14
0.00087132,100.14
0.00089806,100.15
0.00092479,100.15
0.00095152,100.16
0.00097825,100.16
0.001013,100.17
0.0010477,100.18
0.0010824,100.18
0.0011171,100.19
0.0011518,100.2
0.0011865,100.2
0.0012212,100.21
0.0012563,100.22
0.0012915,100.22
0.0013266,100.23
0.0013618,100.24
0.0013969,100.25
0.0014321,100.25
0.0014672,100.26
0.0015028,100.27
0.0015385,100.27
0.0015741,100.28
0.0016098,100.29
0.0016454,100.3
0.0016811,100.3
0.0017167,100.31
0.0017529,100.32
0.0017891,100.33
0.0018253,100.34
0.0018615,100.34
0.0018977,100.35
0.0019339,100.36
0.0019701,100.37
0.0020068,100.38
0.0020436,100.38
0.0020804,100.39
0.0021171,100.4
0.0021539,100.41
0.0021906,100.42
0.0022274,100.42
0.0022648,100.43
0.0023021,100.44
0.0023395,100.45
0.0023768,100.46
0.0024142,100.47
0.0024515,100.48
0.0024889,100.48
0.0025268,100.49
0.0025648,100.5
0.0026028,100.51
0.0026407,100.52
0.0026787,100.53
0.0027167,100.54
0.0027546,100.55
0.0027933,100.56
0.0028319,100.57
0.0028705,100.57
0.0029091,100.58
0.0029477,100.59
0.0029863,100.6
0.003025,100.61
0.0030643,100.62
0.0031036,100.63
0.0031428,100.64
0.0031821,100.65
0.0032214,100.66
0.0032607,100.67
0.0033,100.68
0.00334,100.69
0.00338,100.7
0.00342,100.71
0.00346,100.72
0.0035,100.73
0.0035401,100.74
0.0035801,100.75
0.0036208,100.76
0.0036615,100.77
0.0037023,100.78
