"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,1.99266851464495,0.00162372432435993,50,1.00226602147227,0.00815509054748008,10.7211649871043,-0.00925354630668864,0.0126048511979035,0.0105549987536269,-0.00862090590709966,0.000682403349771919,-0.00465854671355711,0.0111374580040898,-0.00595179699028571,-0.00633976296788059,0.0344666783659807,2.50414608766141,-8.46363674282549e-06,3.77190016029886,-1.75158612653355e-06,10.9985770675626,-1.57351304065863e-05,23.9989087842433,0.000776167338074434,0.00200212248340115,0.000589763179230023,7.02774078755821,-0.00919876479827505,21.0227856570317,0.0101444350494529,0.00507980611988443,0.00189012564967277,0.00138352784822081
"2",0.25,1.72573238235504,0.297994347857839,50,0.892743958805859,0.10699545935389,10.7055005814684,0.0364873938951224,-0.003748300521846,0.0086171132247777,-0.00255904868348809,-0.0096378530165273,-0.00557834514505577,0.0117799091851682,0.00141865317670735,-0.00962064239343287,0.0348861240384549,2.50895038909978,0.0011984444889072,3.77186849273766,4.48829235514546e-05,11.0010410221524,6.53969462967951e-05,23.9989784489259,-0.000243712786800612,0.000540666914900787,-0.000759065306366094,6.99829096261551,-0.00348410801928545,21.0365624815003,-0.00970419254999278,-0.00039186614048586,0.0151020996174152,0.010881000780451
"3",0.5,1.46834701737704,0.530273045964168,50,0.655377883236978,0.362206004149933,10.5346457125334,0.237002802874537,0.0249887794075129,-0.00318732468801598,-0.0043179206075898,0.000334396514253488,0.0055018100962649,0.000634280165997355,0.00509878571943467,-0.00299265209556517,-0.0651814806308211,2.50948845767182,0.00468304317978215,3.77150480506187,0.00040017168459644,11.0020996546039,0.00172525570200992,23.9976723077633,0.000794055477397983,-0.000804180920960276,0.000140801080919167,7.00447032130889,-0.00935262711533586,21.0232199786577,-0.0151095316664435,-0.00265802379363004,0.00010080621649345,0.00403775508231808
"4",1,1.08618942732134,0.923846307245932,50,0.210874801807557,0.791900345275777,9.28232573081799,1.31426811632527,0.142508194557078,-0.0100269004842099,-0.0106330757188647,-1.16864747576401e-05,-0.00715627880300435,0.0101485075758981,-0.00117437614220075,-0.0129849580506464,0.0347247279225762,2.49571943363192,0.0121673882003434,3.76933789900877,0.00255143270725391,10.9748685207585,0.0231647828905691,23.9879117279947,0.00937595457072004,0.00204298886423644,0.00249344759813606,6.99555310871598,0.0146474484898758,20.9719664539854,0.037612271612922,-0.00248960710152951,-0.0203995465838119,0.00621811574245047
"5",1.5,0.810048705604283,1.19541114763475,50,0.0370380642071407,0.963467290462935,7.77504280015206,2.49126818299221,0.495320562659582,0.0686510266682659,0.0110489779236019,0.000999075303542859,-0.0110548548502697,-0.00636602156612967,-0.00770084687526929,-0.0108772659099584,-0.0637682526086328,2.44340936259992,0.00228871728914553,3.76772131570225,0.00418116019369437,10.9172284055011,0.0664799504593645,23.9579111511839,0.0196280907690928,0.0198188084563305,0.0201967802037737,6.89460010606294,0.099124535302957,20.6966923949116,0.307612174624377,0.00790266637151861,0.0204532452513019,0.05690399754517
"6",3,0.330750852930096,1.69150254303562,50,-0.00497465203509929,1.00823256238913,4.31403002970691,3.91385956246091,1.87545766606212,0.608631558861987,0.14549348179089,0.0254384542395611,0.019280749315979,0.0015957104855287,0.00120050178730733,-0.00361074482534697,0.0183549993138715,2.14493229440928,8.32498844719899e-05,3.76930274216693,0.00255810933953437,10.7566157196448,0.128893465408871,23.878182285935,0.0274718974538867,0.116305834793915,0.0942678130957649,5.92304095062044,0.83211682123911,17.8653525489761,2.44218472934128,0.254737079086147,0.673690375504919,0.366077126735189
"7",4.5,0.133809376110562,1.86962227506225,50,-0.00410189968310466,1.00725807160107,2.25016895072676,3.54121109585502,2.72751107409217,1.44487483275956,0.569839732301416,0.189668643142541,0.0512471126699202,0.00723802430154112,0.00598825645139226,0.00159644029086785,0.0289469449834583,1.92679684565476,2.47242522390605e-05,3.77040963658653,0.0015362805973777,10.6729801112976,0.153739317111565,23.8336932168781,0.0350232986494835,0.175768454812287,0.132650872817242,5.1934329756491,1.21873370483361,15.8476229927506,3.65639682658379,0.578520895668403,1.53841742681698,0.577228737265231
"8",6,0.0508600377101602,1.94711332698439,50,0.00807623365596721,1.0065372186092,1.17792118357831,2.66741717241973,2.88221421758591,2.09188205994929,1.13635079408574,0.501147632804703,0.172207072747681,0.0594381881612286,0.00721711066010135,0.00146900146110056,-0.133515167710039,1.77777178815465,5.72613024547982e-05,3.77111918815978,0.000865068347989828,10.6312066730753,0.169250041884072,23.8092478679397,0.0427085986679107,0.197379575297678,0.14701872996595,4.88462556324932,1.38420958842209,14.947747088025,4.08641708295522,0.724670204618101,1.94019063855234,0.733999597732725
"9",7.5,0.038278429658736,1.97488149058297,50,0.00404727888375286,1.00078831089544,0.713674467690274,1.84719085417158,2.58454522824701,2.39057471293293,1.66904638822732,0.943152938328655,0.437230011218664,0.179077155349063,0.0503184871498152,0.0237579305064161,-0.0211012354059242,1.6546831488959,-5.53089019296916e-05,3.77139316541737,0.00048338536975464,10.6166702798461,0.185935569227055,23.7991802782974,0.0525276765334709,0.196581983720186,0.149204330765079,4.8465134253539,1.40720733005078,14.8225309091397,4.21715192045389,0.746510006355969,1.99115941382019,0.856993265318169
"10",9,0.00785387340900444,1.9963343306814,50,0.000227102396704006,0.997877032791781,0.345169467039531,1.24049732744012,2.08784791090984,2.37280176534484,1.99835853967047,1.36396904631551,0.778725091796342,0.379552675817795,0.15992994794082,0.0622902493363068,0.00601507111767871,1.57682025086003,6.27753702979404e-05,3.77163058545323,0.000277595799666446,10.6213353317234,0.194895970338062,23.7950106904832,0.0622300580502727,0.182515811195469,0.140837615953897,4.96253989011988,1.36516703226979,15.0938017289246,4.05194610666557,0.673606053372707,1.82501735450469,0.931878792463616
