"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,2,0,50,1,0,10.7991,0,0,0,0,0,0,0,0,0,0,2.5101,0,3.7719,0,11,0,24,0,0,0,7,0,21,0,0,0,0
"2",0.25,1.71679797700622,0.283202022993779,50,0.891716760659289,0.108283239340711,10.7579618486963,0.0400887769541496,0.00102789702130865,2.11078149862828e-05,3.63985892115688e-07,5.45362103036147e-09,7.28431091176552e-11,8.84690036482575e-13,9.92289781442895e-15,1.04063390385886e-16,1.03980812758616e-18,2.50897364204115,0.00112635795885011,3.77185609432298,4.39056770188031e-05,10.9999162688435,8.37081199423487e-05,23.9999597519922,4.02136444059246e-05,2.30365580885971e-08,3.43634436753777e-08,6.99999997504157,2.49584311451187e-08,20.9999999265993,7.34007367008836e-08,7.61845768177353e-16,1.99799347795054e-15,9.80751292217418e-17
"3",0.5,1.47369766357317,0.526302336426831,50,0.646278343406048,0.353721656593952,10.513334590339,0.270885617609249,0.0142663465419699,0.000592449432187811,2.03802748284215e-05,5.99965150584217e-07,1.54740421699064e-08,3.55992872781113e-10,7.41022407528915e-12,1.41197816538557e-13,2.52569155377074e-15,2.50535932365513,0.0047406757542711,3.77149304251593,0.00040695748406537,10.9983258899059,0.0016652998550496,23.9991952069318,0.000791742965355826,8.81023906251807e-06,1.30501028703336e-05,6.99998208565925,1.79140166702067e-05,20.9999473153726,5.26837774725441e-05,3.24075992147008e-10,8.49912947541948e-10,5.90596224117089e-10
"4",1,1.08589242959265,0.914107570407347,50,0.204141629265826,0.795858370734174,9.30763988780609,1.32308940488086,0.153826528307278,0.0135200990576688,0.000963018676152689,5.78976438824811e-05,3.01849750646517e-06,1.39149623903536e-07,5.75695241738155e-09,2.16305483327604e-10,7.68249311592339e-12,2.4975173648049,0.0121645632113909,3.7693419153941,0.00255808460590399,10.9756640249059,0.0225666887073502,23.9882777428046,0.00933559048242357,0.00176928638677621,0.00238666671298009,6.99323818013863,0.00673082099601219,20.9801153920857,0.019803279722534,3.09988653543603e-05,8.1328191739669e-05,0.000418071983710216
"5",1.5,0.800138584581513,1.19986141541849,50,0.0380470921913161,0.961952907808684,7.74902995764133,2.48843229489609,0.484807706212762,0.0684067916436715,0.00764951927058186,0.000712420300026305,5.70316041438121e-05,4.01140052751452e-06,2.5194619163296e-07,1.43079115668371e-08,7.76766199451527e-10,2.450490721477,0.00221628301265063,3.76771639807466,0.00418360192533769,10.9145294934882,0.0661429095674977,23.958560887518,0.020274111790812,0.0193275969443433,0.0211650006912025,6.89335793492518,0.101289376451469,20.6867790723714,0.299127739025987,0.00535268862335385,0.0140931886026386,0.0573929955103587
"6",3,0.320109827446723,1.67989017255328,50,3.50263355863827e-05,0.999964973664413,4.21538700619887,3.91355149312436,1.87082965764827,0.610184493390318,0.152131272268601,0.0308346608192508,0.00528037090098757,0.000784424780068241,0.000103045341637576,1.21456782070139e-05,1.42984941440166e-06,2.14793657419745,4.5871856201188e-05,3.76933240224188,0.00256759775811855,10.7547480643996,0.12841697297804,23.8780333039348,0.0283383167494009,0.116834962622393,0.0936283793158104,5.92449852561255,0.819189258437261,17.8772816608065,2.44154070125071,0.256312215950213,0.681177637942766,0.362117553957049
"7",4.5,0.128082586155121,1.87191741384488,50,1.19582643740246e-05,0.999988041735625,2.28445992045393,3.52038058573093,2.74181764424011,1.43729201522439,0.569941891546631,0.182205944651956,0.0488836159580889,0.0113137269878487,0.00230472794153147,0.000419614706134398,8.03125530846058e-05,1.9256284597553,1.7243139195991e-05,3.77041880665424,0.00148119334576024,10.6712596429446,0.152108104365011,23.8329020557807,0.0346489373964373,0.176632252690399,0.1324490068229,5.20044487164643,1.22637523850221,15.804763206826,3.66696320641148,0.573179889851389,1.52827358676251,0.58445429711745
"8",6,0.0515908800044319,1.94840911999557,50,0.000174403200095554,0.999825596799904,1.23809279999459,2.6661892756156,2.88693875361024,2.0946302565895,1.14523577558144,0.503140182276888,0.184967709739961,0.0585117161681843,0.0162551359597528,0.00402806349242133,0.0011103309644016,1.76741439693015,1.33176465031792e-05,3.77104565383869,0.00085434616130953,10.6322079193884,0.169548531243731,23.8091707057355,0.042682469335645,0.198243549367862,0.1481468249289,4.90034263495833,1.37539962938881,14.9485667595412,4.1178096734944,0.724257735653042,1.93362356696465,0.742672285443086
"9",7.5,0.023405527772775,1.97659447222723,50,0.00118400674744772,0.998815993252552,0.671289960975575,1.85579079535063,2.57555602287063,2.3904240862686,1.66892846097731,0.934804194308649,0.437510515387836,0.175961733924829,0.0620747279979323,0.0195108279571151,0.00724867397339929,1.65502927515412,1.21182767854696e-05,3.77140481296114,0.000495187038861088,10.61896426722,0.184362624798988,23.7982230301111,0.0521344374661774,0.196673107980982,0.149642532422703,4.85529027372345,1.4038354734074,14.8222688045883,4.20073296179435,0.740874252869063,1.97699823361769,0.855058606590431
"10",9,0.0223417397594486,1.97765826024055,50,0.00501302034301889,0.994986979656981,0.364892415587501,1.22821980682138,2.08005926344231,2.353159732618,2.00063764919524,1.3634122051458,0.775750132780254,0.379012338686088,0.162310274150167,0.0618889004777351,0.0297572810878396,1.57561680653519,1.26199575065363e-05,3.77160983684747,0.000290163152527649,10.6208800841814,0.196342827039622,23.7951106580286,0.062273868988175,0.182777088778957,0.142615472983238,4.95190278811434,1.36852112490355,15.1017381827405,4.08795478893257,0.679576086982001,1.81030702832728,0.934470573445824
