"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,-9.17091391520408,9.51329078743661,0,-2.30734551352874,2.29958449192462,6.81368057894716,-16.3219529669418,-3.71017427300329,2.49890059670981,4.12406842945192,2.88118496896671,1.88770219004186,1.03024198755688,0.709837324748271,0.184054221465604,-0.196004065089007,-0.648293717591564,0.0775905157074247,0.0201925087721655,-0.0201833702443869,0.389762546875616,-0.225734325651969,0.105678895987893,-0.0415239172945742,-0.119431431910501,-0.114532070121609,-0.654398939104794,-0.159558714758559,-0.843229014162006,-0.939305083115193,0.370505730029065,1.50918332735141,0.781453364079461
"26",0.25,-14.7694052581515,14.7575436987224,0,-16.3501241207362,16.3165206893807,-25.6743290928743,52.893099817562,5.00676395788667,-8.09777754090873,-8.9965067293896,-6.52519438581126,-3.94259384091859,-2.22757406304616,-1.02621350186466,-0.49982684265449,-0.0645206935404489,2.22443345792911,0.125614572791885,-0.0831468957018799,0.0830789615148979,-0.443827951734477,0.589827044007669,-0.129672293862626,0.137690984544213,-0.135029233511531,-0.00483083878936212,4.02575758412738,-1.75793108875498,11.0409059738856,-5.46803854878567,-2.19921125770419,-6.0914540389817,-2.45013426595206
"51",0.5,-7.96720360228376,7.96764951489359,0,-6.06132446889429,6.06106730441563,-32.2759185920489,24.1444816766903,9.89862682608178,2.39973710095245,-0.542392442166417,-1.19429543179098,-0.995435496776609,-0.656090820257943,-0.342510325992576,-0.162415820417292,-0.112350443667262,-1.24362252476251,0.00905226937458845,-0.0238623453618914,0.023890802548847,-1.16011180298869,0.632707341368053,-0.559184761293352,0.136088258119398,0.529351951952309,0.426689470455415,-4.59644330184439,3.44782334591259,-13.4438278413569,10.2223748881463,1.1834376817401,3.05372655930435,1.19805418034007
"101",1,-4.64078897851616,4.64233054511221,0,-2.5499721489084,2.55540389736353,-25.9655538015195,10.7503780168767,7.77893502487104,4.26995354707117,2.00544284373275,0.82428364448231,0.288140040448442,0.0793842682386414,0.0120816551859616,0.00677930075931518,-0.0490676042514317,-1.77303254379524,-0.012929975871781,-0.00559977288849822,0.00563851569157503,-1.00707902161723,0.491962596997325,-0.510007868740558,0.116139625221468,0.514456473211859,0.396166211452151,-5.14650028445551,3.5780068075264,-14.8955500721435,10.6568436908815,1.58566339949004,4.18155112793321,1.77200715141619
"151",1.5,-3.49268143656567,3.49184474830899,0,-0.922018700360142,0.933488346189892,-22.0302575242322,3.57850495077061,7.9600433057494,6.72560062748298,4.2449422002574,2.05474071274517,0.571199770924069,-0.233324320956352,-0.586578029952968,-0.632712190980354,-1.75402566965416,-2.08430908215806,-0.0221489384927371,0.00525239578319514,-0.00522049992680114,-0.995330971754527,0.405074183676205,-0.512295829398823,0.0804480198812567,0.588879971148336,0.434161393628257,-6.36721953990627,4.13120531201666,-18.3161792382371,12.3695047551526,2.23167009391395,5.95258097174878,2.10493229134097
"301",3,-1.36150139132435,1.35738767638105,0,-0.10915341861753,0.115151715126771,-12.0474660124552,-1.02227891872175,2.97066605732565,3.57515455119839,2.89658678180094,1.92609357179277,1.08977893375211,0.530399985770411,0.200688364873414,0.0481367918472447,-0.208244661742074,-1.33944311843903,-0.0109558711042653,0.00509915143043216,-0.00508365169932419,-0.492833884868205,0.21918601884291,-0.268210540593117,0.0659085997838059,0.272770682136464,0.202851847791327,-3.14596241179554,2.0450813721018,-9.03871509771292,6.120346959547,1.09679075138908,2.93018140515855,1.35295806361657
"451",4.5,-0.394549494887493,0.388585450945556,0,0.0195184815171764,-0.0187395504431809,-6.40693800246384,-4.16479940160608,-0.542805489990972,1.81347633749152,2.61824397885824,2.45364394886671,1.8821473597759,1.28933013834014,0.804374117405388,0.455710378255494,-0.177195167005761,-1.00168484444074,-0.000381534235479987,0.00370911259350848,-0.00369905460239706,-0.198713851133903,0.130126958491739,-0.129073277356895,0.0729382970588235,0.0671731838389755,0.0549929455562481,-1.11050123660217,0.72910212504218,-3.17308773853853,2.16606225141813,0.380508309262506,1.01816706268076,1.00793340616789
"601",6,0.0683232960508769,-0.0734045276762352,0,0.153088832332636,-0.153620625449546,-3.97864732603592,-3.9061409641401,-1.27553876680464,0.827623271875577,1.75275575107081,1.85322989828296,1.55800069531709,1.18014943436409,0.838581478881259,0.568072259975634,0.610518421323314,-0.67664236728926,0.000834382422580107,0.00262551005603129,-0.00261889996583874,-0.0780882080704259,0.0795085207113133,-0.0648797075157859,0.0596558814063008,-0.0023891892699246,0.00395784865692139,-0.300952855366354,0.210845065480747,-0.848208299460751,0.614376779725756,0.0900978874638358,0.24216453999637,0.679944844634961
"751",7.5,0.666129717210196,-0.672790344791174,0,0.358392523133945,-0.359050359639346,-2.32201436999446,-3.18223018526398,-2.18500995996695,-0.694631408299173,0.429833702082938,1.07872288593525,1.35216897830825,1.39521559078792,1.30111267254729,1.12173403118997,1.74163793801102,-0.413390948434955,0.000117653396936643,0.0013953608646311,-0.00139686343690886,0.0337120227325016,0.0487673648741638,-0.00741385111524551,0.0585821724105318,-0.082026576039812,-0.0527978288299424,0.675449582824506,-0.35336451495227,1.93943913716055,-1.07842951693815,-0.319940771045024,-0.857154483939082,0.413863768230049
"901",9,0.730997877736075,-0.735788133428006,0,0.379696707351065,-0.380860732495547,-1.37896539010141,-2.49093436050818,-1.97622938393094,-0.89707494671476,0.0287346716534298,0.634579209979558,0.950038958696942,1.06189063685225,1.04372049027157,0.937677866072989,2.11615703793687,-0.223125996175355,0.000141699399617069,0.000943526706542741,-0.000945696082041588,0.0661539343376205,0.0227194992972191,0.0141542166396391,0.0430122418962342,-0.0884020590056489,-0.0583923237296724,0.803888292827182,-0.446493656333313,2.30633564357952,-1.35440804445652,-0.355123149142877,-0.950943720449349,0.222931053521336
