"","time","JAK2","pJAK2","Epo","EpoR","pEpoR","SHP1","mSHP1","Delay01_mSHP1","Delay02_mSHP1","Delay03_mSHP1","Delay04_mSHP1","Delay05_mSHP1","Delay06_mSHP1","Delay07_mSHP1","Delay08_mSHP1","actSHP1","SOS","mSOS","Raf","pRaf","MEK2","pMEK2","MEK1","pMEK1","ppMEK2","ppMEK1","ERK1","pERK1","ERK2","pERK2","ppERK1","ppERK2","pSOS"
"1",0,2.00058432264304,-0.000634719838584701,50,0.999434852225212,0.000553863358945627,10.8003660794407,-0.000746175842717083,-0.000248681991622083,-0.000628978688506097,0.00061159969273422,0.000760968527253297,-0.000941319064340717,0.000653417019724422,-0.000248549129827182,0.000249194320891953,-0.00716703797977138,2.51025463445998,2.36070985283537e-06,3.7718980977831,3.06735817573873e-07,11.0000479584599,1.62143819948069e-05,23.9999320387782,-3.18158949907543e-05,-1.54124148212161e-05,-4.59938310337361e-05,6.9986127073419,-0.0013654628603524,21.0015827084178,0.00149810579495051,5.26427310010167e-05,0.00129766759863381,-4.88511150137714e-05
"2",0.25,1.716965358941,0.282001642786763,50,0.892484656055429,0.108160309187206,10.7594042521617,0.0389411900923753,0.00152019415379542,-0.00084425685778392,0.000221735022351885,0.00041968855662377,-0.000281053033550083,0.0007677369113552,-0.00015838028404013,0.000511649234063404,-0.00525586128673315,2.5094743562395,0.00111812876979773,3.77185627964427,4.24723858813383e-05,11.0002280837302,0.000100518708692473,24.0000437527464,-3.08487913729345e-05,9.98042184499786e-05,5.48694865106996e-05,6.99879774544838,-0.000225341676678082,20.9999413399898,-0.000109192673457895,-0.000110832216166351,-0.000170601899385204,-0.000435988237409361
"3",0.5,1.47416652029943,0.526303784273614,50,0.646602667019455,0.353701750386982,10.512923420476,0.270633327712767,0.0141694633527074,0.00122498487355927,-0.000207944879627875,0.00036107606169397,0.000784638199090987,-0.000487985302074099,0.000438951878985591,-0.000305377686408998,-0.00455654215088032,2.505369421352,0.00475405799912238,3.77149369875545,0.000403968113567883,10.9984015180608,0.00162504130035773,23.9993121507614,0.000836248033830031,9.35152776501033e-05,-3.65787335587782e-05,7.00010607264867,0.000513071086744426,20.9979268306224,0.00305441960356716,-9.08771558547431e-06,0.000116485026028852,-0.000949159582483336
"4",1,1.0865727616566,0.914537890692109,50,0.204291714656144,0.795882897308841,9.3136599556735,1.32289379878859,0.153916023010719,0.0144430723879896,-7.95654399946136e-05,0.00176378952529424,-0.000238329374496944,-0.00138633930677813,-0.000326338098103375,0.000473293438270868,-0.00558765947931808,2.49759862978405,0.0121656983273795,3.76934542620006,0.00255921120977544,10.9756800082792,0.0225129611388196,23.9882336985735,0.00937753896078426,0.00168097676867444,0.0023047564133655,6.9908972414316,0.00735607834999434,20.9806490837509,0.0187142036367019,0.000224071829123479,-0.00032382337833025,-8.51497201324427e-05
"5",1.5,0.798373242360559,1.200408929028,50,0.0376345973500044,0.961159120896342,7.74411418056112,2.48761001284775,0.482150532007413,0.0686573801923012,0.00749994912318464,0.000138536713484794,-0.000819177266665823,0.000250211738995366,-0.00134112990649555,0.000252426996280786,-0.00345421065912021,2.45029284001807,0.00221459235349936,3.76771896415455,0.00418124189665427,10.9141956676688,0.066160843684099,23.958552082604,0.0203510563529034,0.019303908579554,0.0212030074485481,6.89416193461764,0.101364807787839,20.6890723081901,0.299182730963136,0.00468114546710561,0.0158572602842653,0.0562869841873413
"6",3,0.32166433285536,1.67880967228835,50,0.000148934990964186,0.999376500094003,4.20506231596521,3.91591112033993,1.87135889496064,0.608450632557978,0.15137390597022,0.0301923320341256,0.00586539404107578,0.000962859174950133,7.67645698812286e-05,0.000695124396784587,0.000548545447298571,2.14838512852788,4.76526200105059e-05,3.76933310389566,0.00257214871815278,10.7544779115593,0.128498624514659,23.8780738592463,0.0283273806503899,0.116882753074063,0.0936993536663181,5.92397833613689,0.818211539637896,17.8798064493678,2.44437117984312,0.256147407854273,0.682618581353958,0.362000836812551
"7",4.5,0.128112141429098,1.87168820429755,50,0.000234963564453668,1.00005009583649,2.28370038001208,3.51915102725259,2.74193139825436,1.43634012544328,0.569762619250322,0.181971532868574,0.049122907450695,0.0116003103100676,0.00121401457209949,0.000310587274183918,0.00244537637191822,1.9251415416984,1.28607705070129e-05,3.77042055503985,0.00148058605757363,10.6711003563111,0.152041631282647,23.832724787146,0.0346512735643912,0.176830524729827,0.132440877460198,5.2013406802451,1.22652090843815,15.7999646631562,3.6658890278091,0.57264877054548,1.52875675092738,0.5837023723253
"8",6,0.053121202572329,1.94683798277375,50,-0.000468599621822325,0.998805562301235,1.24710922966857,2.66665575537694,2.88446830162511,2.09572246979308,1.14555236194099,0.501998532263487,0.184633971136758,0.0577696039554252,0.0164847663441674,0.00404241165904571,0.00290128633638899,1.76687750678501,1.6985149462644e-05,3.77104678051364,0.000852934974505193,10.6324539725007,0.169574718927106,23.8091284192588,0.0427292723113284,0.198304949429089,0.148231858948689,4.90042202250933,1.37482369259937,14.9456792849368,4.1174379254724,0.723549574837698,1.93410666004806,0.742536154156095
"9",7.5,0.0231706987108038,1.97661257406355,50,0.000803354561784026,0.99860703571956,0.666488536556302,1.85563682601053,2.57512250617324,2.39022496495624,1.66752092995369,0.934495517866299,0.436652713932205,0.175665844980706,0.0628484786258735,0.0201762428288216,0.0100015804890787,1.65479064446846,1.42159191278043e-05,3.77140543078658,0.000495747340437695,10.6189945431737,0.184624984755039,23.798350955878,0.0521118835966404,0.196604684011517,0.149676208362065,4.85710132405972,1.40441306328534,14.8204957911332,4.20162491867535,0.740327339586254,1.97642430411654,0.855099279858496
"10",9,0.0227347843738868,1.97652844853772,50,0.00530895470531165,0.995267100640438,0.362008733005083,1.22931461622984,2.07791766738032,2.35359425186307,2.00140202482479,1.36445062818946,0.774630527446115,0.379184611947369,0.162766547887944,0.0624617920818498,0.024448141974873,1.57473150386314,6.75385364755237e-06,3.77161071263851,0.000289191606311501,10.6208799659447,0.196279362081419,23.7951729887402,0.0623225340403472,0.182888924259286,0.142639091555653,4.9517748536139,1.36807560098089,15.101856550068,4.09060190342282,0.679126480777236,1.80877322881469,0.934510560978832
